genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[95]hcCCOEdjgQlfqcbFBGFjMbSfHcgmmzpvnoOhcwHbRfdffdfbbfcdcpLqJDezHqJGqalcEmrFrixqftOdBuKDyfyboBtgmBL",1.18305e+29,1.18305e+29,2834,1,300,0,300,0,0,0,0,0,1021,1021,0,0,1474,1474, 1
"[99]hjfccpzJHwcbcPbKNcIPckyPcRxcpMFaHcccpcewvzjOGFClpvMGCccJitrccckEShccMcDSccNiackzkFceKmKcScnhtNgjctw",1.18305e+29,2.92605e+10,167,1,2785,0,2785,0,0,0,0,0,981,981,1911,1911,0,0, 10
"[98]qEacwDcocvuHDcEelcPLcDmdKaFctsEiGScwGepLdeHLcqMPPccOJSjRcazHcmfOcJqriccxccccictReJGeFqybffccqHQjFI",1.18305e+29,7.82064e+15,240,1,12622,0,12622,0,0,0,0,0,4310,4310,0,0,8312,8312, 100
"[76]sCigEDwDkwChagQpkFjomprErpDctMtpfwrSnEcosgwzwoKHoqpuJHmqGpcnJHqJCPnjAMohiPgQ",1.18305e+29,1.18305e+29,2598,1,313,0,313,0,0,0,0,0,126,126,187,187,0,0, 101
"[85]BsOtoLHqFeJGScmcGHNtFcddngbBNLaOHgeBfQladPGqEIwHdPlAkuwIscMJhLJjeymCxvOnQQcxvtzFracgc",1.18305e+29,1.18305e+29,3139,1,300,0,300,0,0,0,0,0,127,127,0,0,173,173, 102
"[90]CsICieGJQulmQDJeHQJDHvePKHRaCLqgyGDkcQBixfoNFxkgEhzjxihIDMKcDinsNeRGFNIRuQtLosOLatqhpCuyln",1.18305e+29,5.58681e+26,3492,1,1314,0,1314,0,0,0,0,0,449,449,434,434,431,431, 103
"[97]AceGQrbcccpgMccRJHeziCcuccFFnERmcnxnwdcccQccoHcHcapccccccccLnczlhOcJhcAcNErccPcKqsgMcpPQtaHHiclrG",1.18305e+29,4.21688e+08,183,1,330,0,330,0,0,0,0,0,124,124,206,206,0,0, 104
"[100]SJRfeffbfNRyHnbKHcFSdnnHEMmuxnautGinSIGbpPRORLKhDByfMqRtoBBkkbnabjCHJSHhgFjRCbPmagyRMimbjONzANOoQriF",1.18305e+29,1.18305e+29,3523,1,1500,0,1500,0,0,0,0,0,514,514,986,986,0,0, 105
"[105]hfuHkCccpccaLcHoQJHROcccwccPBcRccxcscEtcccOzQcgyNckMfccMsEcPLodMuwgcBcwOacHttPdtOHcMcJpcdgcFMcjcccvccAcoc",1.18305e+29,3.62227e+07,147,1,1276,0,1276,0,0,0,0,0,468,468,0,0,808,808, 106
"[77]EHFfPLHSJGqnQgOjBAyPFuHsyMSEnBNgkLOrNdgtQlMLHlQGPNqifzwIngbGcvMSLIqvpOrgNyJrp",1.18305e+29,1.18305e+29,3275,1,299,0,299,0,0,0,0,0,128,128,0,0,171,171, 107
"[89]PgHcnLCcuocchQcccKHccDecHcubcccNcCriRdcyclEcEFfkcclcRJuufcwcMcmieocHwcscfbccSPNJpcczcpAxb",1.18305e+29,1.48368e+07,223,1,335,0,335,0,0,0,0,0,151,151,0,0,184,184, 108
"[97]CxRtvkwhgFnGtJRCLClHvDqdbyEGtempSzCvpwHrmDDdAmCiEbKkwKMaFwBtlNAOGHbnwcPLCwaftywwJcHcmSFcLqfMCzcdt",1.18305e+29,9.28267e+22,2785,1,303,0,303,0,0,0,0,0,137,137,0,0,166,166, 109
"[99]tccSawyHcMcJHcnJCcbHcruwiHlcchPcKtnyxcHkPcqqPcQcxotumtxScmSstgBscftAMlFxccrpJkNDOLpJGIsgyoznfzBhcnG",2.22276e+17,3.14182e+09,239,1,178,0,178,0,0,0,0,0,87,87,91,91,0,0, 11
"[90]EtPKHSJHGqcKpwagmjieNgtumxknPnoEfbbpynDQRNblcHIJoEnzCbAvlltHOnRvocPbznGdEsedFDrlhNyqQDtzQl",1.18305e+29,1.18305e+29,2801,1,300,0,300,0,0,0,0,0,120,120,180,180,0,0, 110
"[90]SuMqNgepRElrviREPdsRnweHOCEcwbfdfKHSwQbbdbcdabfcfccdREecsebJDwSDJeJqdjnSNraEdJyzPHaFrgSxAn",1.18305e+29,7.49848e+25,2776,1,1355,0,1355,0,0,0,0,0,488,488,867,867,0,0, 111
"[92]CErRPSAyLbpCBnaNHjQhqooqzLEkDvtlxJxSSFrbgqJNOJhtyewobjDayQPDKsFzOSGwcHcOcJSLHcqcbeDedmhCoCKG",1.18305e+29,1.18305e+29,3051,1,300,0,300,0,0,0,0,0,390,390,169,169,346,346, 112
"[108]bRcoHEcSolaHaJHlSJqShucxKaOBJbdCNviEywSkegdedOtKOcpvLHSGJqDFLjcQQAmcFmRANFlhtgkKzxEqpsQPOhaOBfGSfEwgIvuxRgjH",1.18305e+29,1.18305e+29,2783,1,312,0,312,0,0,0,0,0,120,120,0,0,192,192, 113
"[104]SEcLCcSOlGccNNMIhcucpjctachlczHnoccmQceFNyDcJfQdyQqpeOvPcHfPwcHPcRccvhckCcccMcpDcHcPdqccIKcHjQccHxpOmcFB",1.18305e+29,5.47952e+20,249,0.714288,2.7023e+08,7.72078e+07,1.93022e+08,7.72078e+07,7.72078e+07,0,7.72078e+07,7.72078e+07,1.41557e+08,6.43496e+07,7.72078e+07,7.72078e+07,5.14645e+07,5.14645e+07, 114
"[94]EccOsxccHShnfeJHcNcINBlcCGcbNrMcnbMQcaarFkqvMOlBaKNPMfScDmORzpcfKNtJBaouPKgNqcBRvccbcccchyxcnJ",1.18305e+29,2.20131e+14,643,1,711,0,711,0,0,0,0,0,283,283,428,428,0,0, 115
"[98]mmwdzcBBPcrgcqchESNcscBpmBOqnucPcccHOfAccODdbccKCcymnaGRcccPwcycchcHctcccFBccyNcIccyghmlcPccQhBPCJ",1.18305e+29,1.27447e+06,178,0.893724,10294,1094,9200,1094,1094,0,1094,1094,3158,3158,7136,6042,0,0, 116
"[82]vcqMoteFRzIeBtjFhgBEuAudDGdRggLyqKiKRodyvmJcHbQSLbDuEDDzyAdRIKCxPeAmMGjmFbhhvjmEdi",1.18305e+29,1.18305e+29,3247,1,322,0,322,0,0,0,0,0,145,145,0,0,177,177, 117
"[104]DyzpcIpctcldOpAMHoccxNopccdFCcmfqbccOJcHMdvhcucBkStcmFLcqzFnJlCsRuIqrcOcsudcBvcaRbjcPLdMJQacbqmdkBxceBzP",1.18305e+29,2.51346e+09,296,1,410,0,410,0,0,0,0,0,164,164,0,0,246,246, 118
"[101]qipcebcogNeoNGApvNLCgcddmqcJorcOGugitPcoJkdHccqcBBcOctQcujccNFDcptpqccpccvNJLDcRucnqcccoccoBccHcQcccI",1.18305e+29,2.92605e+10,298,1,922,0,922,0,0,0,0,0,345,345,0,0,577,577, 119
"[74]kxQJGHOqofdSLHFbqNiHbrQymqMqfGiNkFeAuPAHyrDKmMdGsthzLJncfmvGuvqaqrDuCiyxsf",1.18305e+29,1.18305e+29,3138,1,316,0,316,0,0,0,0,0,121,121,0,0,195,195, 12
"[94]CJKJJCJAHoBukNaoxCAgibAGkFPQEAJvHvIxzFyBOdxkEqFBzPiqbtjvcnPEhImEeqhRAdmRakbdHcoJnxHgOJNLqHoLqJ",1.18305e+29,1.70496e+27,2926,1,708,0,708,0,0,0,0,0,267,267,1,1,440,440, 120
"[100]mPokMHwQJPLHOqGKHqSOegppCFhShbLtbBDhKFBDmmvFrOLDuPabQnbAuvOnjOMSywbPPMymeMqvsnpftEMQgqdkPldpkPAckzMk",1.18305e+29,1.18305e+29,3612,1,307,0,307,0,0,0,0,0,409,409,345,345,169,169, 121
"[88]CLEGrtxzQsIAtAqaONwBuNcLQdddcbcffexHcOaGgcqbcepefcvJqesGdzNrMbEpjuqkDdDczvytdCgsPgkagnFw",1.18305e+29,1.32487e+18,2754,1,4184,0,4184,0,0,0,0,0,1462,1462,0,0,2722,2722, 122
"[103]ccMMupGFgcPkcecJnccciceMcNcLccODiqcccHcrcnOARcczcvccFcpKnHDcPBQJkGcebcecHccccFqwpmedccccJcjcrIOzkcpcccz",7.45058,2,124,1,8,0,8,0,0,0,0,0,36,5,3,3,0,0, 123
"[99]SepwdMCwGoHigezlEDubiStjpJAKorFShHPLwcJHcPcLQPcCJCaGrPzFQQpPSHFiEfpMtGDttJGMdrOerKysnuzFiAjkAjcpBHM",1.18305e+29,2.63829e+24,3001,1,592,0,592,0,0,0,0,0,230,230,0,0,362,362, 124
"[95]CNDIOzmLNzkzzcFpESyBfExkSufjchGywGRvHRIPLJPSvfHQJPLHGvfDdPuHPKOJCjsujLdbHrMKiHiqCNgftesooQfDrPk",1.18305e+29,1.25804e+25,3544,1,459,0,459,0,0,0,0,0,176,176,282,282,1,1, 125
"[52]kHcGoJqLqdERyBwibhQsGrNvgfMdkryzGgAPdEspsGrgSbmhgnHS",2.28836e+26,2.28836e+26,3259,1,271,0,271,0,0,0,0,0,124,124,0,0,147,147, 126
"[100]mCpdFJvddacfkibbHckFqjLqeskimfpqQvHNwMaxMzBMSomJyvlOFnkShNEqlxrhvBcPimnPGopKLNMAEfqjGuxOjHqJsrxkkOFA",1.18305e+29,2.58763e+18,3094,1,312,0,312,0,0,0,0,0,141,141,0,0,171,171, 127
"[102]BpLRfGvdedbcaaaHPLHSwcCvrGaDEeEqCNnPtqOmPrSBmlduPCvieMlgrimKHgnaBHhpJwccabdbJHFqJScwrwsrAphvgSdpgGNHLs",1.18305e+29,1.83068e+26,1155,1,90910,0,90910,0,0,0,0,0,30234,30234,0,0,60676,60676, 128
"[99]AvcngmebxiaoGghncEglHHclDHcoCJecrcFAaRduHiocbqgcCczAQcgKtcHqrxEcwjGFdqLPbvLIRvkbklmESceKbkxlEHsJkCG",5.71494e+10,3.62227e+07,381,1,110,0,110,0,0,0,0,0,63,63,47,47,0,0, 129
"[81]fkcsNJhcHkDafaesxkaPRLHmqaGqQHnDOgNwdAaoHNpoANgliiucKnRwQmCGhODygyKfkPHxGquQsqfsM",1.18305e+29,1.18305e+29,901,1,1.53316e+06,0,1.53316e+06,0,0,0,0,0,510654,510654,0,0,1.0225e+06,1.0225e+06, 13
"[100]zMSLCKbCiaIJPaGGHjdaMPKtfcaHQJwHNdlNfQmcPBFqfwPEpgzbaajOmpvccOKSOBlOrAIjtwAlLrQucEuFrdyfdgtEGryrColM",1.18305e+29,6.31746e+18,645,1,116678,0,116678,0,0,0,0,0,38926,38926,77752,77752,0,0, 130
"[88]AbHBwnNcPnPcKmccMPORcQckcpihaHnwnQcjcjHianRfhytcNOcygacjDcRJANGxcBcHcfcccqcrKHvpvecCcFtv",1.18305e+29,1.1162e+11,265,1,22272,0,22272,0,0,0,0,0,7340,7340,14932,14932,0,0, 131
"[95]SvSkNfEigjnfeaFKQybOcgPKFoxbPHdmqwADeehhRMHcvcccPcQJsafcbdccdcfjcepfJtcacecceccFcyBnoHcnSOaqLCm",1.18305e+29,7.74518e+12,705,1,514,0,514,0,0,0,0,0,193,193,0,0,321,321, 132
"[75]xkBjwQJGHqKHqKCIscujbIKpbfcIEPbbwrpLJRddHxBJzvCGGaDryasOvinRrGAPQtqiIGuodAf",1.18305e+29,1.18305e+29,3348,1,307,0,307,0,0,0,0,0,680,680,923,923,0,0, 133
"[91]eyPSEJPdzDaQtyHFaiqvfMHPaDCdIqQwMDwAkCnNgLCguFHhvBELHpSgRjtInCSsiIaDrNBivowLvLbiNRfMOxKOIHp",1.18305e+29,1.10543e+08,639,0.811468,3331,628,2703,628,628,0,628,628,1596,968,1735,1735,0,0, 134
"[103]KcOcpcccccccccqNhNhrwcccxchccHSIdAhcQScLJixczbyMNnyabhpcRcceeccMikcvIkcJcRcgdHzcoNFatbcHcRcccjAcgcicacl",1.18305e+29,264.698,194,0.72346,763,211,552,210,211,1,212,211,211,211,551,341,0,0, 135
"[75]BPsPKGHqJHqaQqmisSICNtQBNtmeOPssFLQLmntzilxsFwFmFKBdttLbjurHSOQsIMdpRDpoChm",1.18305e+29,1.18305e+29,3300,1,312,0,312,0,0,0,0,0,268,268,359,359,0,0, 136
"[94]vtRszbBcJHbOqolcLbBQeEHqPRdhtQzqyopdiKEyDASqIrcjFsjnLiEGcHEGJlGoxAeMGmslqmiccpIcwnccRcHIcCbPHP",4.57195e+10,413.59,324,0.929688,128,9,119,2,8,8,16,8,68,67,8,8,45,44, 137
"[101]QjiccHcgcccAJrccmMccNccDcccFBcSyfcrPcccSQcctaBcGccDHlccCccHchczcHcvcrBcycRccjgcIcPKycfFscfnccrMceDefG",6.13637e+09,3081.49,103,0.665563,302,101,201,101,101,0,101,101,201,100,101,101,0,0, 138
"[103]fNmyOFcecmmcMfHccycnacJccHcfnHFjpyhCOqxcccwHefaikscJBdmubcucGcPccSKCczhHxumvcPCcfwnOKfJEEaxHlRaCcPKNHcA",1262.18,4.76837,258,0.969697,33,0,32,1,0,0,0,0,19,18,14,14,0,0, 139
"[96]asaePlFFkdvJEcHBCccPcKQerQafcOqMvsFHQnzCEcxiyqeANhsdyfPeudGHBoEOxywIrucLoccEQcrmldHgpNhOwjeSrNtO",1.18305e+29,1.04967e+15,525,0.870758,209746,27108,182638,27108,27108,0,27108,27108,87823,60715,40657,40657,81266,81266, 14
"[91]weqCiqKKHwJRaRguolHDbEBxaDObzJdlhzQGHPrxzzowpAANjdPwassmeBvPKHqJGqeEPdpcPHEptEfoqMtdzwsDciS",1.18305e+29,1.18305e+29,2836,1,306,0,306,0,0,0,0,0,124,124,182,182,0,0, 140
"[102]PccczEeclcOoAMcLuRdcaccHrMcccRccxcxxccptHCpFccjcGtgcPHoceccccOroccHinPdIqFcJdctQccccccCcBRMDHcmwycqbcc",1.18305e+29,171057,159,0.736619,3531,930,2601,930,930,0,930,930,930,930,0,0,2601,1671, 141
"[100]SgndlkvkcoFiQJpvAouzOkdllPaBNNvwecvHsDyBcPhQsydocwnvHthRcRkftPbLRaiQsHcqcjAnfBbpPJHqCaneeryLxqrqIhca",1.18305e+29,5.42666e+17,567,1,706,0,706,0,0,0,0,0,252,252,0,0,454,454, 142
"[93]NJrnNDcHRzdAiRcPsfRQLwiMcdpccgQcimxcRvbHcNpcDcccPucccdBcHccpddcvycnclcxcMFCGBGQaNcjvhcjdlHktq",1.18305e+29,5.32245e+11,253,1,912160,0,912160,0,0,0,0,0,304467,304467,0,0,607693,607693, 143
