"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,301,0,301,0,0,0,0,0,130,130,0,0,171,171,1
"2",1,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",9.46442e+28,1,95,298,0,298,0,0,0,0,0,134,134,0,0,164,164,1
"3",2,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",3.87663e+28,1,95,294,0,294,0,0,0,0,0,127,127,0,0,167,167,1
"4",3,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",9.46442e+28,1,95,298,0,298,0,0,0,0,0,130,130,0,0,168,168,1
"5",4,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",3.87663e+28,1,95,294,0,294,0,0,0,0,0,136,136,0,0,158,158,1
"6",5,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.27029e+28,1,95,289,0,289,0,0,0,0,0,142,142,0,0,147,147,1
"7",6,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,315,0,315,0,0,0,0,0,119,119,0,0,196,196,1
"8",7,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,318,0,318,0,0,0,0,0,128,128,0,0,190,190,1
"9",8,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",7.57153e+28,1,95,297,0,297,0,0,0,0,0,122,122,0,0,175,175,1
"10",9,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,311,0,311,0,0,0,0,0,124,124,0,0,187,187,1
"11",10,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.27029e+28,1,95,289,0,289,0,0,0,0,0,140,140,0,0,149,149,1
"12",11,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,301,0,301,0,0,0,0,0,128,128,0,0,173,173,1
"13",12,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,307,0,307,0,0,0,0,0,144,144,0,0,163,163,1
"14",13,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,307,0,307,0,0,0,0,0,124,124,0,0,183,183,1
"15",14,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,303,0,303,0,0,0,0,0,131,131,0,0,172,172,1
"16",15,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",6.05723e+28,1,95,296,0,296,0,0,0,0,0,113,113,0,0,183,183,1
"17",16,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",2.48104e+28,1,95,292,0,292,0,0,0,0,0,127,127,0,0,165,165,1
"18",17,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,304,0,304,0,0,0,0,0,132,132,0,0,172,172,1
"19",18,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,306,0,306,0,0,0,0,0,138,138,0,0,168,168,1
"20",19,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",4.84578e+28,1,95,295,0,295,0,0,0,0,0,124,124,0,0,171,171,1
"21",20,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,317,0,317,0,0,0,0,0,133,133,0,0,184,184,1
"22",21,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,308,0,308,0,0,0,0,0,130,130,0,0,178,178,1
"23",22,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",4.84578e+28,1,95,295,0,295,0,0,0,0,0,118,118,0,0,177,177,1
"24",23,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,307,0,307,0,0,0,0,0,123,123,0,0,184,184,1
"25",24,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",3.87663e+28,1,95,294,0,294,0,0,0,0,0,133,133,0,0,161,161,1
"26",25,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",6.05723e+28,1,95,296,0,296,0,0,0,0,0,116,116,0,0,180,180,1
"27",26,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",9.46442e+28,1,95,298,0,298,0,0,0,0,0,142,142,0,0,156,156,1
"28",27,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,301,0,301,0,0,0,0,0,127,127,0,0,174,174,1
"29",28,"[95]mcCKvBBiOBsmnlOGPhgvurzpiILDDMdAMPOCtvHbRfdffafbfbcdapLqJDeFHqJGqaiIordpflqJoqnnpFdEJLGdNuECOfs",1.18305e+29,1,95,307,0,307,0,0,0,0,0,131,131,0,0,176,176,1
