genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[99]BabkjADiuhHzRNQbQEgRPJpCSKzyzruFyvoLocJaGzEznHcqDIQncKrOCfiizRNDxJsHvvorCNIKugoOKhmGpFHuvhStGcttnrH",69.3889,3.05176,693,1,18,0,18,0,0,0,0,0,13,13,1,1,4,4, 1
"[97]gljExoGHRKyMqJCNQCtlshqjihIzEyeMQamzkHcAxmjMnwQvABgBxQCwgCpOIAGgxxIHECrRzqrBOPJMdonurbmNekCLRiDhq",11.6415,3.8147,2708,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 10
"[107]rsxRLiGHoDefzdKBjMNJCCHKieCosvKSBoscINIDubnIevALQdaixMwdoQeNDnrdKhMNuHNABdteAoJGrCHGnMQKiOqoxDAzskDysbJtfjI",1.10543e+08,9.31323,2335,0.988095,84,0,83,1,0,0,0,0,57,56,10,10,17,17, 100
"[93]eQrcHHNJRKGqxMHRMaDIwwqOJAcPAMzafLarIaurpwQAvMmeiNnGoSwLtLfPGxtHeGeiLQBiNgepcNoKtEgGNOQzwNzsC",11.6415,2.44141,2580,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 101
"[85]qnxNJHSscfdKHFdNHNqoIoaCLHCSswRKjBaQeyOsDfnQdFFzlHdyyjHtwftuPxyoGwLLapqFPjQQdwhNasozG",1.18305e+29,1.74406e+11,2297,0.758017,686,166,520,166,166,0,166,166,210,210,311,145,165,165, 102
"[106]GueQNslpDGmGOMHNJSbgDsgEQxmKqyDaQJHCjfkbtQMbRLCkqpeOFOAbAlLpleQBcwGlBtoGyyKkgrbszvNwmGFQCopCKbrectcHjdOKzk",86.7362,15.5519,1652,1,19,0,19,0,0,0,0,0,43,43,6,6,13,10, 103
"[66]GaEvujuOjeRAPRiBAlFfMQCocxbAPkmSruONJQcvHRKHqbILpJPHRqqiqBsIcjusNo",1.18305e+29,7.14367e+10,1795,0.752809,1157,286,871,286,286,0,286,286,327,327,544,258,286,286, 104
"[107]kxveHHRlSRKBomkkSiMQJBRmqIlJDqqrAOhKAjQKSlCLQEfmbfyAFjBEaiqJIkjkvpnMnDLeveILeAswPQdEMgeifayrNJmdAOLGjjtGjPA",652530,9.31323,1030,1,59,0,59,0,0,0,0,0,37,37,8,8,14,14, 105
"[98]vawrvEDMpFNedsEwbSJaGAzfiyircEkwNqwHmsbDfcHcifNMNJEcNcfehhcnilRcfyfrvljzHOKkHtcqtPIkyNwOqaLQxfeurB",1.18305e+29,2.18008e+11,714,0.754008,4740,1166,3574,1166,1166,0,1166,1166,1206,1206,2368,1202,1166,1166, 106
"[92]HhrcmQrGvwsNJPcnceHRccvaGrNkcHccScpCQcbHwHHsNacAtKwxclBcqPORKbNnSPyPiMwIpApSiuSidHrfPjnNarLy",213821,2.44141,446,1,54,0,54,0,0,0,0,0,36,36,11,11,7,7, 107
"[98]cvhAPtfsRmzGAhscNcJhCCvMqCvqeSSCGLjjuvciOkpqEeSoFCwIhqqrcxxcOLPcjGNfrHbbjHcSchmulKwqccgHFfcPPnkkyB",652530,4.76837,518,1,59,0,59,0,0,0,0,0,37,37,11,11,11,11, 108
"[82]OtJwHMKHRrhiQJOqjIrLqyQzuLwdmmDBOdvmpSbucevygNuyvzRFGvMQRKkzhvtslywPoaRRLslqiBKfLR",1.18305e+29,3.65756e+10,1631,0.760929,732,175,557,175,175,0,175,175,224,224,333,158,175,175, 109
"[90]HFtoaKQaLoJHPIPGqwvHOSaesvFOjzCkfBoMvsKGJgFkjAszIvQfjBtOqRhiHsxjkhgtbzFbMFFNJjeyGigMDENMSN",3.65756e+10,2.6988e+08,2989,0.869863,146,19,127,19,19,0,100,100,390,381,202,111,95,95, 11
"[97]QuNJGbHMeSKBqJMkLyORRlnkzQqAqkuCDDGKAGHGkNAftFyLpivnHFKmuroMmDuezmkJMHtRwrPAcqceOBAwhwugHGLgNdNdM",11.6415,4.05176,2675,1,10,0,10,0,0,0,0,0,10,10,3,3,1,1, 110
"[98]uAninpawGMQANJHSGBhKqJyeHQCzbOvdbKonwvDcxDaFMqpcHiNBlwQdnxMFrDncaaLkwsGzFPQpyztqMpctryKekrDhCdIlqD",11.6415,11.6415,688,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 111
"[95]zMMKjNFEDmvtEOgtifmNdqlfndAHOKgvyNrQaJFNGAvHNJekdaBBCfQqQxOLgMCFAdQQglNRpMrFIEmDuMAtsuMHOQzodgC",1.18305e+29,1.39525e+11,1708,0.739184,3236,844,2392,844,844,0,844,844,801,801,843,842,1592,749, 112
"[86]obyppEexvbgjgcGvQfBiGasrFevAHcokkgAPKgxrheGtntMnjcacRltGrbwNPcAHFRoHvGOcsrjHcdocJGqSMi",11.6415,3.05176,663,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 113
"[100]cQEtppjmixbEprxHNJGgnSKomBOAHCmvPFCuIoFeBktCugzAjpGIilxePmSiKFGBPOElLSwHBjNaCzzPGPalpPiKxFoDqLIBBRby",11.6415,4.05176,1347,1,10,0,10,0,0,0,0,0,40,40,14,11,0,0, 114
"[108]RlHHGEapeonBgSJdqbnMMNiHrzFhOeEEKhNlInyhrcQnLEHwrMJgBaNiqNFKnNJOOcMqCHDOzKufqFgGcQFxRhpCpJEuujAvRvCkPjpNuaAb",11.6415,12.6415,1948,1,10,0,10,0,0,0,0,0,36,36,8,8,0,0, 115
"[86]zdjcCcvHOKQFNJqInrnpRPxpioCLHPARCbPGvFeqbeCjDAGbmnzyAjeAmzsIiFGFGjvDuGzPropwpyhsxGBcLK",1.18305e+29,3.96553e+12,2515,0.751721,63634,15798,47835,15799,15798,0,15798,15798,16150,16150,31686,15887,15798,15798, 116
"[103]xyQjPceEczBOiMqodloLABHcoGbHqccMbCkmHiJicclHSpzyfroenpNBcArqESmuKoGRlEcHRKlOdsPgymudcaBrxcCJcEbGSzcdQSi",3.43955e+14,1.49814e+10,657,0.993377,151,0,150,1,0,0,0,0,92,92,34,33,25,25, 117
"[92]mMnQJOzHPIMNvDIoasOKgoucMNeMFCAgBhCgdsBjtdyoKEAFpnMgaFrQAlCDwMdKSfrcaypMcQrDppqoGrLakNJwldmo",1.18305e+29,2.53794e+12,670,0.749619,4593,1150,3443,1150,1150,0,1150,1150,1130,1130,2313,1163,1150,1150, 118
"[108]trEbxANGoFENIAjgHRnroJsPhjHFEOkicEMKHgNIdMCRkAmewFHdwFPudrohLpmHONuvtQeuAabDcgDQRNQboirNmbQSsdQntKGDQSsiRvJm",1.18305e+29,1.29943e+12,825,0.745423,18517,4714,13803,4714,4714,0,4714,4714,4634,4634,9169,4455,4714,4714, 119
"[95]QzFrsNcnAPnEoGthxAfuaakNcJAQzaHHcqcclRbLPsnjpJBmSkOJoqQQQPAorwSIteitvOmkvFuOrxtOgsrKHyhtcMepslm",1.18305e+29,1.18305e+29,526,0.749984,5.73886e+08,1.43481e+08,4.30405e+08,1.43481e+08,1.43481e+08,0,1.43481e+08,1.43481e+08,1.43472e+08,1.43472e+08,1.43481e+08,1.43481e+08,2.86935e+08,1.43454e+08, 12
"[102]nEnJaiBNcxavFrBoLHSBkFgOmBnaxrfRapvkrKlEHRcrMrPEemdPGoJeHpQRLOvRuHwxPIgxcssDoGEIRJvGjpeEJveNomhyNlLbam",4.61649e+13,4.90909e+09,730,0.833333,210,35,175,35,35,0,54,54,176,176,55,55,118,63, 120
"[91]sztpbqhybyREHAxNJFueQMlxPIdFSDsKqgDFSlsAHmcALAnyzanzNGbqlbNKBfcgEIwKDEEychjLJdetwMMSBgcHImP",1.90934e+16,7.14367e+10,2194,0.733894,357,95,262,95,95,0,293,293,374,374,251,188,406,176, 121
"[80]oSBHSNcqKNGxIAcmHcOcKHgcNJSacOhigfileQqNeiILMCvqLojQJkqpnzLJhadMzBreDMoOsnShiPal",1.18305e+29,6.65306e+11,1150,0.755556,585,142,442,143,142,0,142,142,169,169,274,131,142,142, 122
