"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"2",1,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"3",2,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"4",3,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"5",4,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"6",5,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"7",6,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"8",7,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"9",8,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"10",9,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"11",10,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"12",11,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"13",12,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"14",13,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"15",14,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",5.96046,1,96,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"16",15,"[96]dMomtFNOrhHNQaxhghPJAlSKxyjrsapzoLocJaGMERHcqadsgPdFuyMIlKnKxwJsnKvordfyJDiaOCDhNGafHuLhSzEzttnr",3.05176,1,96,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
