"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"25",24,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,86,85,83,83,1
"26",25,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,76,75,89,89,1
"27",26,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,80,79,86,86,1
"28",27,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"29",28,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,83,82,85,85,1
"30",29,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",163,0.993902,33,164,1,163,1,1,0,1,1,73,72,91,91,1
"31",30,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"32",31,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,89,88,81,81,1
"33",32,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",161,0.993827,33,162,1,161,1,1,0,1,1,67,66,95,95,1
"34",33,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,75,74,90,90,1
"35",34,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",170,0.994152,33,171,1,170,1,1,0,1,1,92,91,79,79,1
"36",35,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"37",36,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",161,0.993827,33,162,1,161,1,1,0,1,1,69,68,93,93,1
"38",37,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",170,0.994152,33,171,1,170,1,1,0,1,1,92,91,79,79,1
"39",38,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"40",39,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,82,81,85,85,1
"41",40,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,82,81,85,85,1
"42",41,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,84,83,84,84,1
"43",42,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,78,77,88,88,1
"44",43,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,86,85,83,83,1
"45",44,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,94,93,78,78,1
"46",45,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,79,78,87,87,1
"47",46,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",163,0.993902,33,164,1,163,1,1,0,1,1,75,74,89,89,1
"48",47,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,84,83,84,84,1
"49",48,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,77,76,88,88,1
"50",49,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"51",50,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",161,0.993827,33,162,1,161,1,1,0,1,1,68,67,94,94,1
"52",51,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,83,82,84,84,1
"53",52,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,77,76,88,88,1
"54",53,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,95,94,77,77,1
"55",54,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,83,82,84,84,1
"56",55,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,88,87,81,81,1
"57",56,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,87,86,82,82,1
"58",57,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,79,78,87,87,1
"59",58,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,91,90,79,79,1
"60",59,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,78,77,88,88,1
"61",60,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,81,80,86,86,1
"62",61,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,96,95,76,76,1
"63",62,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,82,81,85,85,1
"64",63,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,88,87,81,81,1
"65",64,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"66",65,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,78,77,88,88,1
"67",66,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,85,84,83,83,1
"68",67,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,89,88,81,81,1
"69",68,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,75,74,90,90,1
"70",69,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,85,84,83,83,1
"71",70,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,88,87,81,81,1
"72",71,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,83,82,84,84,1
"73",72,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,95,94,77,77,1
"74",73,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,91,90,79,79,1
"75",74,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,86,85,83,83,1
"76",75,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,94,93,78,78,1
"77",76,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,79,78,87,87,1
"78",77,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",162,0.993865,33,163,1,162,1,1,0,1,1,71,70,92,92,1
"79",78,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,86,85,82,82,1
"80",79,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",168,0.994083,33,169,1,168,1,1,0,1,1,87,86,82,82,1
"81",80,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"82",81,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",170,0.994152,33,171,1,170,1,1,0,1,1,92,91,79,79,1
"83",82,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,80,79,87,87,1
"84",83,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"85",84,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,78,77,88,88,1
"86",85,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,80,79,87,87,1
"87",86,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",172,0.99422,33,173,1,172,1,1,0,1,1,99,98,74,74,1
"88",87,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",165,0.993976,33,166,1,165,1,1,0,1,1,80,79,86,86,1
"89",88,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",173,0.994253,33,174,1,173,1,1,0,1,1,100,99,74,74,1
"90",89,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,96,95,76,76,1
"91",90,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",170,0.994152,33,171,1,170,1,1,0,1,1,93,92,78,78,1
"92",91,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",162,0.993865,33,163,1,162,1,1,0,1,1,71,70,92,92,1
"93",92,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,76,75,89,89,1
"94",93,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"95",94,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",171,0.994186,33,172,1,171,1,1,0,1,1,95,94,77,77,1
"96",95,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,85,84,83,83,1
"97",96,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",166,0.994012,33,167,1,166,1,1,0,1,1,82,81,85,85,1
"98",97,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",169,0.994118,33,170,1,169,1,1,0,1,1,90,89,80,80,1
"99",98,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",167,0.994048,33,168,1,167,1,1,0,1,1,85,84,83,83,1
"100",99,"[33]GJHglqIHcdKpcJvcGHqxdCBfeeirHtzIq",164,0.993939,33,165,1,164,1,1,0,1,1,77,76,88,88,1
"101",0,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,80,79,87,87,2
"102",1,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,89,88,81,81,2
"103",2,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,93,92,79,79,2
"104",3,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,85,84,84,84,2
"105",4,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,88,87,81,81,2
"106",5,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,81,80,86,86,2
"107",6,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",164,0.993939,31,165,1,164,1,1,0,1,1,76,75,89,89,2
"108",7,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,85,84,83,83,2
"109",8,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,85,84,84,84,2
"110",9,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,78,77,88,88,2
"111",10,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,93,92,79,79,2
"112",11,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",163,0.993902,31,164,1,163,1,1,0,1,1,75,74,89,89,2
"113",12,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,80,79,86,86,2
"114",13,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,92,91,79,79,2
"115",14,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",164,0.993939,31,165,1,164,1,1,0,1,1,77,76,88,88,2
"116",15,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,92,91,79,79,2
"117",16,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,90,89,80,80,2
"118",17,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,88,87,81,81,2
"119",18,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,82,81,85,85,2
"120",19,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",174,0.994286,31,175,1,174,1,1,0,1,1,103,102,72,72,2
"121",20,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,86,85,82,82,2
"122",21,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,91,90,79,79,2
"123",22,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,88,87,81,81,2
"124",23,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,90,89,80,80,2
"125",24,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",175,0.994318,31,176,1,175,1,1,0,1,1,106,105,70,70,2
"126",25,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",161,0.993827,31,162,1,161,1,1,0,1,1,68,67,94,94,2
"127",26,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,82,81,85,85,2
"128",27,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,83,82,84,84,2
"129",28,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,88,87,81,81,2
"130",29,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,96,95,76,76,2
"131",30,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,94,93,77,77,2
"132",31,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,87,86,82,82,2
"133",32,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,90,89,81,81,2
"134",33,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,95,94,77,77,2
"135",34,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,81,80,86,86,2
"136",35,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,95,94,77,77,2
"137",36,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,82,81,85,85,2
"138",37,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,80,79,86,86,2
"139",38,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,85,84,83,83,2
"140",39,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",164,0.993939,31,165,1,164,1,1,0,1,1,76,75,89,89,2
"141",40,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,79,78,87,87,2
"142",41,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,86,85,82,82,2
"143",42,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",172,0.99422,31,173,1,172,1,1,0,1,1,97,96,76,76,2
"144",43,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",159,0.99375,31,160,1,159,1,1,0,1,1,63,62,97,97,2
"145",44,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",163,0.993902,31,164,1,163,1,1,0,1,1,75,74,89,89,2
"146",45,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,90,89,80,80,2
"147",46,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",160,0.993789,31,161,1,160,1,1,0,1,1,65,64,96,96,2
"148",47,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,94,93,77,77,2
"149",48,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,85,84,83,83,2
"150",49,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,80,79,87,87,2
"151",50,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,92,91,79,79,2
"152",51,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,79,78,87,87,2
"153",52,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,83,82,85,85,2
"154",53,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,87,86,82,82,2
"155",54,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,80,79,86,86,2
"156",55,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",162,0.993865,31,163,1,162,1,1,0,1,1,72,71,91,91,2
"157",56,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",164,0.993939,31,165,1,164,1,1,0,1,1,77,76,88,88,2
"158",57,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",171,0.994186,31,172,1,171,1,1,0,1,1,97,96,75,75,2
"159",58,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,87,86,82,82,2
"160",59,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",161,0.993827,31,162,1,161,1,1,0,1,1,68,67,94,94,2
"161",60,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,85,84,84,84,2
"162",61,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",165,0.993976,31,166,1,165,1,1,0,1,1,79,78,87,87,2
"163",62,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",161,0.993827,31,162,1,161,1,1,0,1,1,69,68,93,93,2
"164",63,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",173,0.994253,31,174,1,173,1,1,0,1,1,102,101,72,72,2
"165",64,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",161,0.993827,31,162,1,161,1,1,0,1,1,69,68,93,93,2
"166",65,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,90,89,80,80,2
"167",66,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",169,0.994118,31,170,1,169,1,1,0,1,1,89,88,81,81,2
"168",67,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",168,0.994083,31,169,1,168,1,1,0,1,1,87,86,82,82,2
"169",68,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,82,81,85,85,2
"170",69,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,82,81,85,85,2
"171",70,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,85,84,83,83,2
"172",71,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,84,83,84,84,2
"173",72,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,83,82,84,84,2
"174",73,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",167,0.994048,31,168,1,167,1,1,0,1,1,85,84,83,83,2
"175",74,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",172,0.99422,31,173,1,172,1,1,0,1,1,98,97,75,75,2
"176",75,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,93,92,78,78,2
"177",76,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",160,0.993789,31,161,1,160,1,1,0,1,1,66,65,95,95,2
"178",77,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",170,0.994152,31,171,1,170,1,1,0,1,1,94,93,77,77,2
"179",78,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,81,80,86,86,2
"180",79,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",163,0.993902,31,164,1,163,1,1,0,1,1,74,73,90,90,2
"181",80,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",162,0.993865,31,163,1,162,1,1,0,1,1,71,70,92,92,2
"182",81,"[31]lJHglqIHcdKpcJvcGHqvdCCsnvBHBmI",166,0.994012,31,167,1,166,1,1,0,1,1,83,82,84,84,2
