"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.8147,0.857143,101,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"2",1,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",11.6415,1,101,10,0,10,0,0,0,0,0,8,8,2,2,0,0,1
"3",2,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"4",3,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"5",4,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",5.96046,1,101,7,0,7,0,0,0,0,0,6,6,1,1,0,0,1
"6",5,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"7",6,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"8",7,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"9",8,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.8147,0.857143,101,7,0,6,1,0,0,0,0,4,4,3,2,0,0,1
"10",9,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",3.05176,1,101,4,0,4,0,0,0,0,0,3,3,1,1,0,0,1
"11",10,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",4.76837,1,101,6,0,6,0,0,0,0,0,4,4,2,2,0,0,1
"12",11,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",2.44141,0.8,101,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"13",12,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",4.76837,1,101,6,0,6,0,0,0,0,0,4,4,2,2,0,0,1
"14",13,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",2.44141,0.8,101,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"15",14,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",4.76837,1,101,6,0,6,0,0,0,0,0,4,4,2,2,0,0,1
"16",15,"[101]xnabQRKarfGtftMsHGRzNJHSBRKCakkqqflmhvnlAcmCHDjsJGxgcfdbiebFrMDeaDvEqBSbpMHFExIMGOiKzxEAgIbsOoPSNepMh",11.6415,1,101,10,0,10,0,0,0,0,0,8,8,2,2,0,0,1
