"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",65,0.746154,94,130,32,97,33,32,0,32,32,39,39,32,32,59,26,1
"2",1,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",62,0.747967,94,123,30,92,31,30,0,30,30,24,24,30,30,69,38,1
"3",2,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",34,0.648649,94,111,38,72,39,38,0,38,38,23,23,38,38,50,11,1
"4",3,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",75,0.780303,94,132,28,103,29,28,0,28,28,37,37,28,28,67,38,1
"5",4,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",50,0.705882,94,119,34,84,35,34,0,34,34,29,29,34,34,56,21,1
"6",5,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",70,0.763359,94,131,30,100,31,30,0,30,30,37,37,30,30,64,33,1
"7",6,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",64,0.748031,94,127,31,95,32,31,0,31,31,29,29,31,31,67,35,1
"8",7,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",64,0.760331,94,121,28,92,29,28,0,28,28,29,29,28,28,64,35,1
"9",8,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",68,0.755725,94,131,31,99,32,31,0,31,31,37,37,31,31,63,31,1
"10",9,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",66,0.76,94,125,29,95,30,29,0,29,29,31,31,29,29,65,35,1
"11",10,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",52,0.717949,94,117,32,84,33,32,0,32,32,18,18,32,32,67,34,1
"12",11,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",59,0.733871,94,124,32,91,33,32,0,32,32,26,26,32,32,66,33,1
"13",12,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",49,0.706897,94,116,33,82,34,33,0,33,33,25,25,33,33,58,24,1
"14",13,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",71,0.773438,94,128,28,99,29,28,0,28,28,30,30,28,28,70,41,1
"15",14,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",68,0.75969,94,129,30,98,31,30,0,30,30,42,42,30,30,57,26,1
"16",15,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",63,0.746032,94,126,31,94,32,31,0,31,31,30,30,31,31,65,33,1
"17",16,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",43,0.684211,94,114,35,78,36,35,0,35,35,22,22,35,35,57,21,1
"18",17,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",61,0.745902,94,122,30,91,31,30,0,30,30,29,29,30,30,63,32,1
"19",18,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",50,0.705882,94,119,34,84,35,34,0,34,34,26,26,34,34,59,24,1
"20",19,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",40,0.672566,94,113,36,76,37,36,0,36,36,16,16,36,36,61,24,1
"21",20,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",59,0.737705,94,122,31,90,32,31,0,31,31,26,26,31,31,65,33,1
"22",21,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",55,0.721311,94,122,33,88,34,33,0,33,33,24,24,33,33,65,31,1
"23",22,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",62,0.744,94,125,31,93,32,31,0,31,31,31,31,31,31,63,31,1
"24",23,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",70,0.771654,94,127,28,98,29,28,0,28,28,43,43,28,28,56,27,1
"25",24,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",55,0.721311,94,122,33,88,34,33,0,33,33,28,28,33,33,61,27,1
"26",25,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",58,0.728,94,125,33,91,34,33,0,33,33,34,34,33,33,58,24,1
"27",26,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",67,0.761905,94,126,29,96,30,29,0,29,29,34,34,29,29,63,33,1
"28",27,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",62,0.747967,94,123,30,92,31,30,0,30,30,27,27,30,30,66,35,1
"29",28,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",57,0.729508,94,122,32,89,33,32,0,32,32,25,25,32,32,65,32,1
"30",29,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",77,0.787879,94,132,27,104,28,27,0,27,27,48,48,27,27,57,29,1
"31",30,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",58,0.735537,94,121,31,89,32,31,0,31,31,29,29,31,31,61,29,1
"32",31,"[94]DJucsvEHboJxHoeboFboCLqrAaKqwGwhemvKqsvkectqpesscAJksmKtHmahpcKzAHdgfsGzGiDqznqtuIDvHJljsngcwK",51,0.708333,94,120,34,85,35,34,0,34,34,30,30,34,34,56,21,1
