"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"2",1,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"3",2,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"4",3,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"5",4,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"6",5,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"7",6,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"8",7,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"9",8,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"10",9,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"11",10,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"12",11,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"13",12,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"14",13,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"15",14,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"16",15,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",5,1,97,4,0,4,0,0,0,0,0,3,3,0,0,1,1,1
"17",16,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"18",17,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",5,1,97,4,0,4,0,0,0,0,0,3,3,0,0,1,1,1
"19",18,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"20",19,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"21",20,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"22",21,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"23",22,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"24",23,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"25",24,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",5,1,97,4,0,4,0,0,0,0,0,3,3,0,0,1,1,1
"26",25,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"27",26,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",6,1,97,5,0,5,0,0,0,0,0,4,4,0,0,1,1,1
"28",27,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"29",28,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"30",29,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"31",30,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"32",31,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",5,1,97,4,0,4,0,0,0,0,0,3,3,0,0,1,1,1
"33",32,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"34",33,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"35",34,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"36",35,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",6,1,97,5,0,5,0,0,0,0,0,4,4,0,0,1,1,1
"37",36,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"38",37,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"39",38,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"40",39,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"41",40,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"42",41,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"43",42,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"44",43,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"45",44,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"46",45,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"47",46,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",6,1,97,5,0,5,0,0,0,0,0,4,4,0,0,1,1,1
"48",47,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"49",48,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",4,1,97,3,0,3,0,0,0,0,0,2,2,0,0,1,1,1
"50",49,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"51",50,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
"52",51,"[97]HCFCnGLAKxyhwnLICycklfqLpvLrrGspzbIHuoqDdeBJxkvkwacGDhplBDjGlcmnvkJGHtLssxijupGHoJqDnkfFGGgHoEkxB",3,1,97,2,0,2,0,0,0,0,0,1,1,0,0,1,1,1
