genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[93]jxmuswbxptegHGhoJddgDKmoqKgpigcilGqenLytJbtHvvnBDmvkJenxbzfFifGKtxtJutcFfpgiCnwblIfLJcyHzKEaG",11.6415,4.76837,2701,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 1
"[92]aovuHoJoqjDrwwKtcDbFoHFuFwGbaotsflddHiiHpIcwEiFGhqDjhvGnwtLdyxcEDGnHviupsILuuyrDFBwhwllsmzGE",69.3889,5.76837,2727,1,18,0,18,0,0,0,0,0,70,70,7,7,22,16, 10
"[92]CJAmpFuesyrGGrsfwHusHzFognKbuernzcypglDLDFptevpCmjJghHpioqKJAxJvsbGBqKqzxqCLnuIGabkGBjzuHFxy",11.6415,12.6415,2668,1,10,0,10,0,0,0,0,0,16,16,4,4,0,0, 100
"[75]eHAoJoqjsBKicdnpEEEhoJyayFGdnHoCneLCtrwuclpgKJFpppzjKisuynqclmJHpmwsukpJHHI",69.3889,2.44141,2859,1,18,0,18,0,0,0,0,0,13,13,1,1,4,4, 101
"[85]biDJAiHxFoqKHiqsxzzmgfmbcGCAeuInyqbtJtAfpdHdoAKyBLgEcJybDxaGrBhDfslyktyszffdLdnwcGjse",11.6415,3.44141,2751,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 102
"[103]nhhGoJFHFoCKqJedlJkvDAipgsFvLzsjeAAmKCgeekljhIntHkmwsaKvIqgtzbLEaFimJnGvCiclBsHvnekhomDtsBaIdDjBFoazcet",11.6415,3.44141,2659,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 103
"[95]AnbgzevoAHbGhoJdgoqocoDAmGEKDrzlranpuEdJajfgLbiqnhayxDdnycCoCiFsEcnianjmrEnCjIlGdzcxGALghtGAzcf",35873.2,56.5112,3104,0.979167,48,0,47,1,0,0,0,0,46,46,8,7,13,12, 104
"[90]uBFtchoJeHABGocCacBDjFkAHKEqmdCuqgbvkihcyFhycczLqhKuuxEyblFiezhioAyllEoytJyDiaGLovkghFkkLF",69.3889,4.76837,985,1,18,0,18,0,0,0,0,0,13,13,1,1,4,4, 105
"[92]hCdEBpbJeouHxnmnKliFfHHquxGCmDavsirBDrmFbAAiIknIlFdqCwDiACbEhJsLaKJeunIesfxCHDsEtEpofvBqckpo",11.6415,5.76837,2706,1,10,0,10,0,0,0,0,0,22,22,7,5,0,0, 106
"[83]jHHpswwzDwECsnccIGwvEHoDiyKFDDvyuGBILLglpfLkHJdyGloqxJltHopLhvpEvHDwJHBEroEqnyyJzIx",86.7362,15.5519,2814,1,19,0,19,0,0,0,0,0,34,34,5,5,10,8, 107
"[96]rnhgiHzwuAHgoyanKmbygkenxHoJmoqenfLdByAqCJErCduGeCBzhmwAahKlzDtFobozpvCbKrAvFxokGBDnHnuIGywuqDym",86.7362,18.1899,2708,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 108
"[91]fioJHcoKeevtaHBFGEqhhotvlpdAwhBAaDCBkiJybqIvjwsJqoCphwjyuwAdsHmLELKdsGCaBkqKlvqvhaKbopixrcJ",11.6415,2.44141,2695,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 109
"[99]jehGctGFHhoJgoqKqKspHfAyAxhpqqzwwqBbzJGcjgHxCyEbhqoLqcHuFbbgksqhjmAvieJnqvKincLdgAuyAIAqijgbtmdbgvF",11.6415,3.44141,2676,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 11
