"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"22",21,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"23",22,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"24",23,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"25",24,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"26",25,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"27",26,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"28",27,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"29",28,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"30",29,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"31",30,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"32",31,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"33",32,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"34",33,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"35",34,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"36",35,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"37",36,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"38",37,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"39",38,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"40",39,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"41",40,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"42",41,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"43",42,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"44",43,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"45",44,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"46",45,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"47",46,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"48",47,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"49",48,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"50",49,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"51",50,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"52",51,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"53",52,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"54",53,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"55",54,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"56",55,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"57",56,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"58",57,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"59",58,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"60",59,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"61",60,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"62",61,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"63",62,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"64",63,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"65",64,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"66",65,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"67",66,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"68",67,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"69",68,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"70",69,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"71",70,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"72",71,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"73",72,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"74",73,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"75",74,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"76",75,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"77",76,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"78",77,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"79",78,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"80",79,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"81",80,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"82",81,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"83",82,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"84",83,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"85",84,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"86",85,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"87",86,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"88",87,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"89",88,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"90",89,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"91",90,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"92",91,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",3.8147,0.857143,74,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"93",92,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",2.44141,0.8,74,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"94",93,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"95",94,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"96",95,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"97",96,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"98",97,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"99",98,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",9.31323,0.909091,74,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"100",99,"[74]calpKHtGhGoJgHbcoqKCuLawKoBaEDwifcgsvBbLdxuAKCrAArmhmHfbEfHvdyFmJGgFfBHFdx",4.76837,0.875,74,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"101",0,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",3.05176,1,105,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
"102",1,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",5.96046,1,105,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"103",2,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",3.05176,1,105,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
"104",3,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",3.05176,1,105,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
"105",4,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",3.05176,1,105,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",2
"106",5,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",5.96046,1,105,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"107",6,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",5.96046,1,105,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"108",7,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",5.96046,1,105,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
"109",8,"[105]omflHoJDeeCrCJroqeuFpochkGjDIKxHjuetnHfspwHmwFHgEeAccdqkHfHxEprxGfEhBtoBssDDkwpEGulLifGdubbwkkBHqwFzbeada",5.96046,1,105,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",2
