genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[92]DxHhyoJHnfHGAHoDKqqjwGeALHymEolpvyEgJjxwwijILIJdvjeAlGowvraEHEjowwEaerbtuyLxbDHDyjLvDzkpvHep",18,1,2675,0.947368,19,0,18,1,0,0,0,0,10,10,11,9,0,0, 129
"[68]doHHoJvbeDLHoFqaIKqDJBbpgzJFEIycIwjruaCvpmowFJecJesLyglDtbbfwsGLrrAi",405,122,2790,0.7525,800,198,602,198,198,0,198,198,204,204,198,198,398,200, 13
"[103]CsKpAtlqCzlCrdrCcAmKdspeufDwJmqiKlBkDpoKeAyFeDvcFepeCxqxHuAdhFBHAbkoLtmsFocJkBdkzpuBxeswpAkwoKzfdHsbjtf",50,6,2805,1,49,0,49,0,0,0,0,0,11,11,19,19,19,19, 130
"[42]FtmnketlBEobCquBwrxhHeHjcdjoLoCHocJzGiobKC",111,118,2967,1,110,0,110,0,0,0,0,0,44,44,28,28,39,38, 131
"[84]tFGhhfuwFarHEpppuawsrguvmHCcoDnyzfwfbfHsKbHGihqvFdAArJDKyLpkaFcvDtgdjyFFCLulysEcojgm",11,0,2652,1,10,0,10,0,0,0,0,0,6,6,4,4,0,0, 132
"[81]xGvjHBoLxxBFGlzeqoEqJizFCyCDLqLmwlxFcsHLepiwDwzBsaDLDtDaAaKgysAbpffmltsrlHBizeFnE",16,5,2706,1,15,0,15,0,0,0,0,0,11,11,0,0,14,9, 133
"[69]BtHHnKHnpJgqIgLFqgKvdwDdiLLtJasdJGCsqKEbJDrophygChdzijmvwAylzHxfgkFhL",480,122,2739,0.754516,941,230,710,231,230,0,230,230,238,238,473,242,230,230, 134
"[101]HzCpryCqEjwdypKLIwAyayzwjrCBmpadqzupLzgFGalLFwHtyLuGrEDaagCnwcdrlbcnCLApfBjhIuAyxoJBofaGHcoLEaHnaCIKo",557,102,2504,0.746018,1130,286,843,287,286,0,286,286,285,285,286,286,559,272, 135
"[77]dvnHBGzoKBhoJCmmIdAChGbafknpfykrovwKGxFrlgsdaudIFemdstzhjkpKeDyeAblcydLCzuBmv",18,4,2628,0.947368,19,0,18,1,0,0,0,0,8,8,12,10,0,0, 136
"[47]HHchcpfefekocJjEDuAoCIxhwptymkmBHoIBoKHoEBoLjoB",400,69,2942,0.813187,637,119,518,119,119,0,119,119,176,176,290,171,171,171, 137
"[101]hCKxtlGsFrJhnDkqIGJryzlBszBaurtAsHtpzauKKxirLaJGIcrltilstywpxzpmuGrrcqHkAELIHDlGhloEoJHoCKBhbzHCmeDDz",20,4,2516,0.952381,21,0,20,1,0,0,0,0,6,6,15,14,0,0, 138
"[92]GABHnLBocJAgABHiHCazbjslihIeGAJmxfKguLzHuILEtacpjILltECAoLfyFcAdpatBbpmEmjfoxnFbmgAvFGipvDau",9,4,2752,1,8,0,8,0,0,0,0,0,297,18,0,0,7,4, 139
"[102]gHoeCiugjEndcisqvuqadyzHGvqfEAnmKpBuBCEhwbojAtAvdkqIuEzHBAaoLGHhzEEoJkCHtiFaJdscEDKdHoqiicnvqiLjadKwbG",19,6,2530,0.95,20,0,19,1,0,0,0,0,11,11,0,0,10,8, 14
"[65]fHcoKGqGzJqfIiglnCFEKqbBpjDtjDfIghtiGCJhhlzggKjDgvxsCfILpKHeBmdHb",22,23,2675,0.956522,23,0,22,1,0,0,0,0,26,26,63,38,0,0, 140
"[93]vzGAcaHihFcoCAjfHoJopLqagjldaDBewFuCbxggzAKEjxiihdEDuArorgncFFCBjjhgwsLwfiKkJGmglwnJbaJvGpaJF",21,1,2607,0.954545,22,0,21,1,0,0,0,0,13,13,0,0,11,9, 141
"[90]HopKsEdDEEDJHFaoFeDFBtqiqIFLCabwBFaFfCGKkALcBwfhBqqJLJHbHDJBAmvffkhlsdHnimkpqBHyvJGhAyiyfl",393,82,2658,0.746231,796,201,594,202,201,0,201,201,192,192,403,201,201,201, 142
"[103]gsHcfFopJpEAoHsFqywulnrcbdHGaqKCrbvrKfszjriwjlsIbIqBkmudcbuyoaHoLvqztrFFmLbzmuGphGoLItbCbFpBasnfLleCvyy",8,2,2609,1,7,0,7,0,0,0,0,0,5,5,2,2,0,0, 143
