"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","seed"
"68",67,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"69",68,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"70",69,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",229,1,28,228,0,228,0,0,0,0,0,124,124,104,104,1
"71",70,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"72",71,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"73",72,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"74",73,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"75",74,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"76",75,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"77",76,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"78",77,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,116,116,113,113,1
"79",78,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"80",79,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",231,1,28,230,0,230,0,0,0,0,0,110,110,120,120,1
"81",80,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,117,117,112,112,1
"82",81,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"83",82,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"84",83,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",231,1,28,230,0,230,0,0,0,0,0,111,111,119,119,1
"85",84,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"86",85,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,113,113,116,116,1
"87",86,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"88",87,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",228,1,28,227,0,227,0,0,0,0,0,130,130,97,97,1
"89",88,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,119,119,110,110,1
"90",89,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"91",90,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",229,1,28,228,0,228,0,0,0,0,0,120,120,108,108,1
"92",91,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"93",92,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",231,1,28,230,0,230,0,0,0,0,0,110,110,120,120,1
"94",93,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",231,1,28,230,0,230,0,0,0,0,0,111,111,119,119,1
"95",94,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"96",95,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,116,116,113,113,1
"97",96,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",232,1,28,231,0,231,0,0,0,0,0,106,106,125,125,1
"98",97,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",0,0,28,1,247,0,248,0,0,0,0,1,0,247,0,1
"99",98,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",230,1,28,229,0,229,0,0,0,0,0,119,119,110,110,1
"100",99,"[28]qBvHdpJrFrgGcsHcGjcoKqacJquG",229,1,28,228,0,228,0,0,0,0,0,122,122,106,106,1
"101",0,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",135.75,0.848485,48,231,34,196,35,34,0,34,34,130,95,101,101,2
"102",1,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",146.8,0.860262,48,229,31,197,32,31,0,31,31,135,103,94,94,2
"103",2,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",129.55,0.84188,48,234,36,197,37,36,0,36,36,127,90,107,107,2
"104",3,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",187.55,0.892,48,250,26,223,27,26,0,26,26,152,125,98,98,2
"105",4,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",165.8,0.870968,48,248,31,216,32,31,0,31,31,145,113,103,103,2
"106",5,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",138.2,0.848739,48,238,35,202,36,35,0,35,35,129,93,109,109,2
"107",6,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",165.55,0.881579,48,228,26,201,27,26,0,26,26,139,112,89,89,2
"108",7,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",135.2,0.849558,48,226,33,192,34,33,0,33,33,132,98,94,94,2
"109",8,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",121,0.833333,48,240,39,200,40,39,0,39,39,124,84,116,116,2
"110",9,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",143.55,0.856522,48,230,32,197,33,32,0,32,32,134,101,96,96,2
"111",10,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",124.8,0.837607,48,234,37,196,38,37,0,37,37,125,87,109,109,2
"112",11,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",139.2,0.852174,48,230,33,196,34,33,0,33,33,132,98,98,98,2
"113",12,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",121.55,0.836283,48,226,36,189,37,36,0,36,36,128,91,98,98,2
"114",13,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",134.55,0.850679,48,221,32,188,33,32,0,32,32,130,97,91,91,2
"115",14,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",147.75,0.855967,48,243,34,208,35,34,0,34,34,141,106,102,102,2
"116",15,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",153,0.867841,48,227,29,197,30,29,0,29,29,135,105,92,92,2
"117",16,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",122.8,0.836207,48,232,37,194,38,37,0,37,37,126,88,106,106,2
"118",17,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",127.2,0.84141,48,227,35,191,36,35,0,35,35,127,91,100,100,2
"119",18,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",102.55,0.818565,48,237,42,194,43,42,0,42,42,126,83,111,111,2
"120",19,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",122.55,0.837004,48,227,36,190,37,36,0,36,36,131,94,96,96,2
"121",20,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",149.55,0.860169,48,236,32,203,33,32,0,32,32,134,101,102,102,2
"122",21,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",110.95,0.826667,48,225,38,186,39,38,0,38,38,127,88,98,98,2
"123",22,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",154,0.868421,48,228,29,198,30,29,0,29,29,137,107,91,91,2
"124",23,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",136.2,0.847458,48,236,35,200,36,35,0,35,35,134,98,102,102,2
"125",24,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",169.95,0.879167,48,240,28,211,29,28,0,28,28,136,107,104,104,2
"126",25,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",141.8,0.857143,48,224,31,192,32,31,0,31,31,134,102,90,90,2
"127",26,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",135.55,0.851351,48,222,32,189,33,32,0,32,32,130,97,92,92,2
"128",27,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",148,0.864865,48,222,29,192,30,29,0,29,29,135,105,87,87,2
"129",28,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",133.2,0.848214,48,224,33,190,34,33,0,33,33,132,98,92,92,2
"130",29,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",157.55,0.877273,48,220,26,193,27,26,0,26,26,137,110,83,83,2
"131",30,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",139.75,0.851064,48,235,34,200,35,34,0,34,34,132,97,103,103,2
"132",31,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",116.8,0.829268,48,246,41,204,42,41,0,41,41,127,85,119,119,2
"133",32,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",154,0.868421,48,228,29,198,30,29,0,29,29,134,104,94,94,2
"134",33,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",116.8,0.831858,48,226,37,188,38,37,0,37,37,126,88,100,100,2
"135",34,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",125.75,0.841629,48,221,34,186,35,34,0,34,34,130,95,91,91,2
"136",35,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",133.8,0.851852,48,216,31,184,32,31,0,31,31,133,101,83,83,2
"137",36,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",119.95,0.833333,48,234,38,195,39,38,0,38,38,125,86,109,109,2
"138",37,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",144.55,0.857143,48,231,32,198,33,32,0,32,32,132,99,99,99,2
"139",38,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",133.8,0.843621,48,243,37,205,38,37,0,37,37,134,96,109,109,2
"140",39,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",116.55,0.832579,48,221,36,184,37,36,0,36,36,127,90,94,94,2
"141",40,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",167.2,0.884956,48,226,25,200,26,25,0,25,25,140,114,86,86,2
"142",41,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",137.2,0.848101,48,237,35,201,36,35,0,35,35,129,93,108,108,2
"143",42,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",94.55,0.812227,48,229,42,186,43,42,0,42,42,119,76,110,110,2
"144",43,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",144.8,0.859031,48,227,31,195,32,31,0,31,31,136,104,91,91,2
"145",44,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",155,0.868996,48,229,29,199,30,29,0,29,29,140,110,89,89,2
"146",45,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",118.8,0.833333,48,228,37,190,38,37,0,37,37,127,89,101,101,2
"147",46,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",128.2,0.842105,48,228,35,192,36,35,0,35,35,128,92,100,100,2
"148",47,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",130.55,0.842553,48,235,36,198,37,36,0,36,36,129,92,106,106,2
"149",48,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",179.8,0.886179,48,246,27,218,28,27,0,27,27,141,113,105,105,2
"150",49,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",113.95,0.828947,48,228,38,189,39,38,0,38,38,126,87,102,102,2
"151",50,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",161.8,0.877193,48,228,27,200,28,27,0,27,27,138,110,90,90,2
"152",51,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",142.8,0.857778,48,225,31,193,32,31,0,31,31,132,100,93,93,2
"153",52,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",126.8,0.838983,48,236,37,198,38,37,0,37,37,129,91,107,107,2
"154",53,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",153.55,0.8625,48,240,32,207,33,32,0,32,32,138,105,102,102,2
"155",54,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",154,0.868421,48,228,29,198,30,29,0,29,29,134,104,94,94,2
"156",55,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",129.75,0.844444,48,225,34,190,35,34,0,34,34,129,94,96,96,2
"157",56,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",141.55,0.855263,48,228,32,195,33,32,0,32,32,130,97,98,98,2
"158",57,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",150.55,0.860759,48,237,32,204,33,32,0,32,32,137,104,100,100,2
"159",58,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",119.8,0.834061,48,229,37,191,38,37,0,37,37,125,87,104,104,2
"160",59,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",160.8,0.868313,48,243,31,211,32,31,0,31,31,140,108,103,103,2
"161",60,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",119.55,0.834821,48,224,36,187,37,36,0,36,36,127,90,97,97,2
"162",61,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",121.8,0.835498,48,231,37,193,38,37,0,37,37,128,90,103,103,2
"163",62,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",122.55,0.837004,48,227,36,190,37,36,0,36,36,128,91,99,99,2
"164",63,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",147.95,0.862832,48,226,30,195,31,30,0,30,30,134,103,92,92,2
"165",64,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",116.8,0.831858,48,226,37,188,38,37,0,37,37,126,88,100,100,2
"166",65,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",136.55,0.852018,48,223,32,190,33,32,0,32,32,131,98,92,92,2
"167",66,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",105.95,0.821739,48,230,40,189,41,40,0,40,40,123,82,107,107,2
"168",67,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",120.2,0.836364,48,220,35,184,36,35,0,35,35,128,92,92,92,2
"169",68,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",133.2,0.848214,48,224,33,190,34,33,0,33,33,129,95,95,95,2
"170",69,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",144.55,0.857143,48,231,32,198,33,32,0,32,32,139,106,92,92,2
"171",70,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",134.2,0.848889,48,225,33,191,34,33,0,33,33,133,99,92,92,2
"172",71,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",110.8,0.825,48,240,41,198,42,41,0,41,41,128,86,112,112,2
"173",72,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",130.75,0.845133,48,226,34,191,35,34,0,34,34,130,95,96,96,2
"174",73,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",101.8,0.818182,48,231,41,189,42,41,0,41,41,121,79,110,110,2
"175",74,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",117.95,0.831897,48,232,38,193,39,38,0,38,38,127,88,105,105,2
"176",75,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",159,0.871245,48,233,29,203,30,29,0,29,29,139,109,94,94,2
"177",76,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",145.95,0.861607,48,224,30,193,31,30,0,30,30,136,105,88,88,2
"178",77,"[48]CybmgAcdzJdJcGqyburAthwHnpKCfboaJHiqphDfGEIHKBCK",130.8,0.841667,48,240,37,202,38,37,0,37,37,133,95,107,107,2
