genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[104]occSHlcrrhScaMbkHbcecBycroacJcMctxKcckcSmcogrRcmQcPvHhoccHcMucglRntuencwJcnQjcBSPcnAwACcnsupwcAMugccMxjG",1.04858e+06,1,195,0.952381,21,0,20,1,0,0,0,0,15,14,6,6,0,0, 1
"[94]fccAnccJzckcfEHMcgvaDyAtccacvcBcccHRccceedcecxQclceQJvugBcNKOcycNfcxccagoSmctlcbwmdpcctizdlccG",2.03704e+90,5.1923e+33,215,1,691,0,691,0,0,0,0,0,247,247,444,444,0,0, 10
"[59]etRfccbfcbeccdfefPLOkofBQckpccfcbbacJHeMwdaeceafdOcJHcSQcdc",2.03704e+90,1.25542e+58,677,1,1319,0,1319,0,0,0,0,0,447,447,0,0,872,872, 100
"[97]scccccocANcEcPeFMrwccccccCcybgNmHiFcCccccCcazPcccqccPcClNcuPKcHcBccDcnccIRccccccccGscQcJHczcuccPG",1.37439e+11,5.49756e+11,128,1,36,0,36,0,0,0,0,0,72,72,38,38,0,0, 101
"[101]xDcHtcFbRcpkbdcNccNcIAceJSOCelHmOhooeCtMKHCsPLEvecmwFiLOvtBsGjuIgOSIzbeRIpSKjcepffjIaLbcccRGNPBcRbcIM",2.03704e+90,1.54743e+26,380,0.6109,1578,614,964,614,614,0,614,614,964,350,0,0,614,614, 102
"[99]jcpNcplcCOKNaBcvscPlmNaOlzcclCcvvccvcccBccccccJfbHcSKQeccBmqgbcsoPcaeQNcbiviyslccmnNcucOBccheJBccuG",1.44115e+17,1,120,0.983333,60,2,59,3,0,0,0,0,39,37,23,22,0,0, 103
"[98]cctCcRcwHccCcocgccOKcdOcNciOHNjcnIttcBlcuJOOHoLAzychRvzpbKcgccoscjccthccaOjcBcctDcchKcxHznByiccncG",524288,4097,122,0.604651,86,33,52,34,33,0,127,127,127,127,132,4,66,66, 104
"[103]ccctccHFHHccAJcccifcxccPEpcbxcccclcccHmcxiGvcAccBOeccdcuiccRmytcGcqcyccccLnrcccGFvcyphcBccccPcMcEccbcfG",2.68435e+08,2,96,1,27,0,27,0,0,0,0,0,41,20,0,0,26,7, 105
"[101]ciccccQStcccclzccLcNIcheccccPScwcuIccScckbtcucccccScrccccccJtNccGccccccNvccccOhcEcwwcfijlccHcwHcccjBG",8192,2,87,0.676471,34,11,23,11,11,0,52,51,38,17,0,0,38,7, 106
"[101]oScHcwcQcEPEDwdcdEfJCfocLHcpyeocLgcBQLHepcExccchcoLHMcmOJHNmoccxNcRfcHgcnSBJcHccocQcJNrkcOcIEcncclBcE",2.03704e+90,3.48449e+41,362,1,9.93671e+07,0,9.93671e+07,0,0,0,0,0,3.31237e+07,3.31237e+07,0,0,6.62434e+07,6.62434e+07, 107
"[97]JccscDcncAccccctcycqcccccccacBQcBcczQKcccccccoccscclccbPccccpcPccMccADcHGhcczPBcPhcPLwpcccHOckcjG",5.36871e+08,1024,70,1,28,0,28,0,0,0,0,0,18,18,0,0,10,10, 108
"[76]qCRINmnNbzBfeeehuxtLcrjtIzgmOMEIqiHaDecpfweqCKsqKfyCbaLLydJJeHQebbpQSpaeeCLE",2.03704e+90,1.685e+66,2343,1,7066,0,7066,0,0,0,0,0,2393,2393,0,0,4673,4673, 109
"[75]rLsjhGJFqpjiNiNHyvskkkFvnxBRiyLCvDoHrMfqcFLMSMIaCpCfrrSoxMHpDwrPzfOamerhJEc",8,1,2704,0.8,5,1,4,2,0,0,0,0,5,3,0,0,1,1, 11
"[99]aAcvccwHymckcHcccRuOexxckMJSLcdfcrCHbjOiepklFRCEvIBBvNhcJgJkcvGScNfcslsQxaeuAmqHQmhDomhqPgmcyEEOgKG",7.55579e+22,4.1943e+06,284,1,75,0,75,0,0,0,0,0,48,48,0,0,27,27, 110
"[100]cckcPmccHocJcHHcccaMcoccvcccNOceccFaccvcRccccOzecgGcccceBcEcoccqccccccScRFAAcccciHcceNKccccjGccQxwed",1024,1,86,1,9,0,9,0,0,0,0,0,7,7,2,2,0,0, 111
"[94]kcNIhypcxNJxcoKpFoaAlHFcocPLicquCbFichmdjsQMvAudHlcQJDQyyFNrqMnNcqpciRpwQcHJwPccfpcrpHEhHmOxHG",2.5353e+30,1.58456e+29,268,0.971698,106,3,103,3,3,0,10,10,272,260,44,44,106,106, 112
"[99]ctcccccccoQcLccccccecccccccciccczccpccEccccccccccJcccmoccccrcbcccccwjcplcccHccccccccccccccccccdcccG",131072,2,22,1,16,0,16,0,0,0,0,0,50,30,0,0,32,13, 113
"[94]czccMcncccPcLaCcocNQccbrCccccccccoJQcycpcJcccccjmchtcpcccccccqoecJcbacAcvcpcMHcjPcccccecOccccG",1.09951e+12,256,93,1,39,0,39,0,0,0,0,0,25,25,0,0,14,14, 114
"[103]cSagcEccPvrcvccjcOcvhcOcHcmFccxpcdcJSpccccqhFOQkqQjcxcJccdHxxNMcrccRcmmpczzGNRKHgcrkcuccccckrNNictccihe",5.49756e+11,2.74878e+11,132,1,38,0,38,0,0,0,0,0,25,25,13,13,0,0, 115
"[101]ccccAccjccczcciAcccccctckBccdccjRccccctRycccJcvccccccccSAOcccHccSccdccccccccccccccccccPcbccjchccbcskG",32,1,30,1,4,0,4,0,0,0,0,0,4,4,0,0,0,0, 116
"[100]wjgccccccEcacccccccccpccAccccvcccccccccccccmrcccOccccctccccRccccFccccccLccccccMIHcceJcccyrccccHccccG",32768,2,28,0.684211,38,12,26,12,12,0,34,33,41,19,0,0,41,8, 117
"[99]ccccciccccScEcccccmcccbcccccccccccdccccccctccccccccJcccRccuccccccccQcAcccccccccccgcsccccccMcBccctcG",32,2,27,1,4,0,4,0,0,0,0,0,23,8,0,0,0,0, 118
"[98]cegcycccEczccNctQccccLtcmcPcnwAcPcjcwccjccipGHcccEcdazcccocLcScQcaGcctcvPcwmbucvEccccmcwccccJcPccS",2.5353e+30,6.1897e+26,119,1,100,0,100,0,0,0,0,0,126,126,0,0,62,62, 119
"[104]cAQctccDcoHycCboccKccchccccnGJcocccrcffMFjcccactciaLvGHrcFcmScccEcbAvBegvocHccchcgcavcEgcgcceHxccPDNISdG",8192,1.34218e+08,101,0.730769,26,7,19,7,7,0,17,17,36,36,0,0,36,19, 12
"[98]ccccrccccccjccccccccccrcycccccccRcKcJclccccAcufcccccclNctdcccCcyBHccLgcccccoIEccccocccpccccmScccuG",256,2,44,0.818182,11,2,9,2,2,0,60,60,98,75,0,0,97,37, 120
"[95]cccDchccxccccccccccOczcccccecccccFccccfskcacbclcycaHrAcccccoLlcccccccccecjJzccNcbcoGcccczccmPlR",2.09715e+06,4097,39,1,20,0,20,0,0,0,0,0,106,85,0,0,61,43, 121
"[98]cceOcfccfcccccccccpcccccxAccGllcmPscyccxBcfcccccgJgEgvccocszcNiccdceHEcycmREHcscCciocccsPLmcyckccx",524288,513,75,1,18,0,18,0,0,0,0,0,133,111,0,0,49,49, 122
"[86]QcccfccbconccmxeccbceRLtplweccfccHCceQcqqccccjccPRJRcbfnObCvbycLNbsccRcclHPckQccccccAl",2.03704e+90,3.16913e+29,315,1,1483,0,1483,0,0,0,0,0,544,544,0,0,939,939, 123
"[96]cEccCccbcSmrtmcFrccdoGPcicchcDcNcccMMcccccccircHccccccJMcsciccHccccDccPcKcbcaNccccMccqcccccccccG",1.15292e+18,1.67772e+07,72,1,59,0,59,0,0,0,0,0,111,99,54,54,0,0, 124
"[54]GwNcJQcbGsdzfHcDaezwEPcLFfHcDbeRccecjhcNdEhNvRBRacfbof",2.03704e+90,2.03704e+90,989,1,313,0,313,0,0,0,0,0,129,129,0,0,184,184, 125
"[99]vNccccrxMdccQcccQQcccKMcJjcElzCccjcmcDsMuccAvccccbncccreHcccHcHccgcnecccccczcccxccccfibAcMcBCccccPG",1.15292e+18,1.04858e+06,90,1,59,0,59,0,0,0,0,0,37,37,22,22,0,0, 126
"[102]obxNCFirBNidxyBfcpizJhnMcNpAHzcujfcRgFgzNKHBAOcGGztilwvjguckilAGMccMHRJvydczEQeJSccbcRkOnsgEtHzoPncgoG",1.04858e+06,2.68435e+08,266,1,19,0,19,0,0,0,0,0,13,13,6,6,0,0, 127
"[99]tHicceQAhSuElErzHcPcKdJiOkoHcvcBwblxQDsbNItccOJfNtPNMchccRexbAovzQznmcjjscesFlBDQkcKCALAmoEFwceeDcd",2.03704e+90,7.55579e+22,302,0.759716,4503,1081,3421,1082,1081,0,1081,1081,2291,1209,2212,2212,0,0, 128
"[101]cSicbcwcPsfQbPEcfkrpoowccwcfccDcRLcscccmAFwcccPJPcCtncRwphmcqccEccDcPicuGiaCcvHqdcctPicccqcdcBHMQccPk",2.3384e+49,1.75922e+13,201,1,163,0,163,0,0,0,0,0,94,94,0,0,69,69, 129
"[100]RcccccMcccccccPcgccHccnLccccccccccccccccccqccccccccccOcBcccccocEcccccccccJcccccMcccccccvccccccFccccG",4.29497e+09,32,26,1,31,0,31,0,0,0,0,0,20,20,0,0,11,11, 13
"[91]rwOhQQtcMecEmcsDohkacOIHOGDKweOweEcStQccQnBwRntFayMcQIcMycMKcpIOIcncccAFaOvEcPNcJLecHlOontu",2.03704e+90,2.68435e+08,332,0.707346,844,247,597,101,247,146,393,247,248,248,0,0,450,349, 130
"[102]ccAcckcccctcgccNIcNcccccJMBchxcccFccccccQcscciccOxndcPAPcDbctcccecPccncclcpcIccAcKbccccHNcccSccccccdoG",32,1,57,0.833333,6,1,5,1,1,0,1,1,3,3,3,2,0,0, 131
"[97]hcJnzvmicEccccLccEQcclacccdsrccJrcqccccxQAGciucrhccwcsRcAcntcECkJgNpPcccfukccccAmuqxxcEIyagcpILct",256,1,138,1,7,0,7,0,0,0,0,0,6,6,0,0,1,1, 132
"[100]xcBcccCsRcSllIcclcBccoHlccccQcCcPEccccBcccccccccwPLPccccwccSngccyccuyJccxccceccDcopxccccccqccrcccccG",131072,65536,57,1,16,0,16,0,0,0,0,0,12,12,0,0,4,4, 133
"[104]ccowccGcCgvQccOoccCcDvlxxdunFQocchccscmccBccccJNASccccEcejcccbcccccccaccCfcAccnGLcccPccBvnbjuJdcsmecccbG",128,1,83,1,6,0,6,0,0,0,0,0,4,4,0,0,2,2, 134
"[101]cNIlcaSdcdbcMifJcEKgfgreccclqbdcnnnvnccCchCcCcbgcccctcFDcQpcccccHccyQGqiFgtEvvRdjjcchchccMcccgEiQiAcG",2.09715e+06,2.09715e+06,148,0.794118,34,7,27,7,7,0,37,37,79,79,79,42,0,0, 135
"[85]EEeMrMxQkRbfAHfddaHxtMcQJhaHENKjchKgicDeBNGdjcsDevPvehcsxnAgRIlIwAtCOIgDJHDcGRdtDylFt",2.03704e+90,2.5353e+30,515,0.898692,43284,4385,38899,4385,4385,0,4385,4385,13054,13054,30230,25845,0,0, 136
"[97]ccfcdczzcccAOJiNccmcNPgkvncccrCczccacccRjgccEcMQcLcOmccczDcccnycoccMqccHlfccScccceccucccccccccpcG",2.03704e+90,3.35544e+07,80,1,1.58139e+07,0,1.58139e+07,0,0,0,0,0,5.27428e+06,5.27428e+06,0,0,1.05396e+07,1.05396e+07, 137
"[98]uccQcNcAPKbcDczCcMcwjcfnnccjhczocccrrtcPjuccccbcdclHAOJDPGccvpceccccccfcccccjAcpcHePpFcFcHOPxMcNdG",2.03704e+90,1.93428e+25,100,1,5.20966e+07,0,5.20966e+07,0,0,0,0,0,1.73635e+07,1.73635e+07,3.47331e+07,3.47331e+07,0,0, 138
"[95]jHcOcJqmKqfcOxSblapQkwskoblINQKQhLfuDrtDlapeGgGanmGiIeAahAgrngInBarSRJDjmQpgrFCzKwAcIPxFokrGGGs",2.03704e+90,2.54629e+89,3966,1,1996,0,1996,0,0,0,0,0,707,707,1289,1289,0,0, 139
"[80]napKPLSKPuSkvribaRsNchedDPynPhcbtDuEmDdnRtDpIQPceDzDefesQoCxvcfdbMKOJHbSaPcEKHPC",2.03704e+90,4.63168e+77,1220,1,160393,0,160393,0,0,0,0,0,53409,53409,106984,106984,0,0, 14
"[105]kAcwcGpycgccdcnucRucghcpccPcccpcIcccHccccMCclczuOcJcNcclccucKeJfOqceccpDclcrGacChccEcccrGKzQIcoPccecrcMcQ",256,1,108,0.9,10,1,9,2,0,0,0,0,7,6,4,3,0,0, 140
"[81]tceccQccbmNIHxdEahcDcQJHciPaRFcPcKJAqcmyvohkOcIulcccQRvdHbDcQdbcnQJzRcceFykdfcOcA",2.03704e+90,1.06338e+37,381,0.694555,4004,1223,2781,1223,1223,0,1223,1223,2164,941,1840,1840,0,0, 141
"[99]cccPRbMScrcccHvaecAcycizkcccHhcbccftjGccMcNKcbSccccccccRcCccRsJDcccvcuccecchyecqccuctccpcAxcccScLwG",32,2,93,1,4,0,4,0,0,0,0,0,32,5,0,0,0,0, 142
"[91]iNcvmcpccccPHciocFcDccxccccdpvuceOcpccLiccNJxcccccwecdrtccgJOcHxcNGweccccDztoqccicbcPLmcQcG",1.06338e+37,2.02824e+31,209,1,122,0,122,0,0,0,0,0,148,147,0,0,79,79, 143
"[102]hGaBPwhwEJDPIApcdlveHQFqAqjsMvbFxzGRrClcOAbczKqbCSHkuunnMQdjeCycCkxmErfdcRmIfAEOLgnelxcLCEbDlJrLqtCyzm",2.03704e+90,3.06499e+54,988,1,5541,0,5541,0,0,0,0,0,1923,1923,0,0,3618,3618, 144
"[103]ckHBecPccccAccJRKncccBsczcBKcxtdctcccMJMsJPcgJiscbcaytcckcurcuRmcacQJcQtDcQncEcccPccBGCoLcluzcccuCDkcce",128,8,99,1,6,0,6,0,0,0,0,0,5,5,1,1,0,0, 145
"[103]cccccFvccHccccxcfccccccctbucccmcEQcctJxcccMmccccccccftHMcccEecoccJcccKscccccOIccovcccccczcFopcGccAccccG",2.14748e+09,2,52,0.788462,52,11,41,11,11,0,18,18,52,39,52,21,0,0, 146
"[68]SJqakLPQzhKavqMRhBCCvbrDxBcLApedePsceeeaebcaafadcafeHcxcqcbvdJHcDdfq",2.03704e+90,6.58202e+63,2234,1,2354,0,2354,0,0,0,0,0,796,796,0,0,1558,1558, 147
"[103]scccccgHcccDccfcNccNcecNhcNcIxJccvSFcnccgcvccKPcccotcdGcwcccQlccmccrccccccccccccOcfccicccuBAcxccHccEccr",1024,524289,58,0.703704,27,10,19,10,8,0,43,43,87,85,86,43,0,0, 148
"[102]acHcPcKnccqcuHCccwcqcccwbecclcwccwccceccoccwptScccRfccfccccdcccccbcQccLJcFFwcckccFccccRccPycHgcyfQJFcG",4.8357e+24,9.67141e+24,134,1,81,0,81,0,0,0,0,0,51,51,27,27,3,3, 149
"[101]HchSFcRMcBccFsccBceckbMcccgccQcmncctccchcycKccasrcvOcvBcccccvlGckcccwcgdpeKcclNAmGlwgHJNcwGmADczcCbcG",1.80144e+16,8.38861e+06,107,1,53,0,53,0,0,0,0,0,34,34,19,19,0,0, 15
"[102]ccecgccceccAcpRcJcccccccccKccncckccOccccoccccccEczccccxNGhHdccxcccBcscBccccFcccRMccqcDccPcoccmBclccIsG",16,1,44,0.8,5,1,4,1,1,0,1,1,3,3,2,1,0,0, 150
"[100]qccdAcSNccccgaCcNJqcccNucFJcRehuvcNqjcciKdcjhccrucnEsfcxcJpcKfocccccccocMRcccLyfccycldccccbzJccMdLxG",64,17,117,1,5,0,5,0,0,0,0,0,9,9,3,3,3,1, 151
"[101]ccccHcaccccccOccckaQqoccIscjccckcrncncciccAcJcmcciccaccocyccccccccBcccsccSccscNLBcacQccceccoAsGccFkcG",256,32,78,1,7,0,7,0,0,0,0,0,6,6,0,0,1,1, 152
"[100]cccSdcPcRccbccmcyOccccwHPKccuiNMcJcvbolihndcccccccccccccSvcccvcjcccccccccccccNBcccSccoccSccccCccccOG",3.43597e+10,2.81475e+14,63,0.972222,36,0,35,1,0,0,0,0,26,25,10,10,0,0, 153
"[100]cOcHicccncccccccccDchJccccdcccSccccccpcccwAccccHFNmccccccccoKcGccjcccccbtcccFccAcmbcccqcccxccciuccrG",4.29497e+09,1,48,1,31,0,31,0,0,0,0,0,20,20,11,11,0,0, 154
"[91]PHqccHPKHPqSuEavJqeEbvpoxklbnrzDdexamlcbIOKaKJysRBbNRJjwmiAGOxySJRNfsgoxRjrCELbBnsPdRBFpNpP",2.03704e+90,4.31359e+68,611,1,551,0,551,0,0,0,0,0,227,227,324,324,0,0, 155
"[100]cRcccccccccccccccccccMoccccccccccrccccccccdccccncccccGxcccccRccccccccccccccrcnLccccccgccccJcccccHccG",65536,1,25,1,15,0,15,0,0,0,0,0,11,11,0,0,4,4, 156
