"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",2,0.5,101,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"2",1,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",1,0,101,1,1,0,2,0,0,0,0,1,0,1,0,0,0,1
"3",2,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"4",3,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"5",4,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"6",5,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",1,0,101,1,1,0,2,0,0,0,0,1,0,1,0,0,0,1
"7",6,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",1,0,101,1,1,0,2,0,0,0,0,1,0,1,0,0,0,1
"8",7,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"9",8,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"10",9,"[101]cccHckBccccczcScOgcLIacjPHySkcOrMcASNakwxccjcucacdwcchwcckccccccRKgGDcscPRcRPcLJbcKccbjchzcDfcctyccyG",8,1,101,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
