"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.666667,98,6,12,4,13,1,0,1,1,10,3,3,1,4,0,1
"2",1,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"3",2,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",35.5271,0.941176,98,17,1,16,1,1,0,1,1,10,10,3,2,4,4,1
"4",3,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0,98,1,17,0,17,1,0,1,1,10,0,3,0,4,0,1
"5",4,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",35.5271,0.941176,98,17,1,16,1,1,0,1,1,10,10,3,2,4,4,1
"6",5,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"7",6,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0,98,1,17,0,17,1,0,1,1,10,0,3,0,4,0,1
"8",7,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.666667,98,6,12,4,13,1,0,1,1,10,3,3,1,4,0,1
"9",8,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"10",9,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",35.5271,0.941176,98,17,1,16,1,1,0,1,1,10,10,3,2,4,4,1
"11",10,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"12",11,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"13",12,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0,98,1,17,0,17,1,0,1,1,10,0,3,0,4,0,1
"14",13,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.5,98,2,16,1,16,1,0,1,1,10,1,3,0,4,0,1
"15",14,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0.666667,98,6,12,4,13,1,0,1,1,10,3,3,1,4,0,1
"16",15,"[98]GCnhaedoDCrBBDwwuuaJHFgkiKtgEaelKDwDtDzyisozGEazIbkaumkfAGyblEJgyJssotaKuFokJtLJzAJeJoELgxJfLJJLGt",1,0,98,1,17,0,17,1,0,1,1,10,0,3,0,4,0,1
