"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"1",0,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"2",1,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"3",2,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"4",3,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"5",4,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"6",5,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"7",6,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"8",7,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"9",8,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"10",9,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"11",10,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"12",11,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"13",12,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"14",13,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"15",14,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"16",15,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"17",16,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"18",17,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"19",18,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"20",19,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"21",20,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"22",21,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"23",22,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"24",23,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"25",24,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"26",25,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"27",26,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"28",27,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"29",28,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"30",29,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"31",30,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"32",31,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"33",32,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"34",33,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"35",34,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"36",35,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"37",36,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"38",37,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"39",38,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"40",39,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"41",40,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"42",41,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"43",42,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"44",43,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"45",44,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"46",45,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"47",46,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"48",47,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"49",48,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"50",49,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"51",50,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"52",51,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"53",52,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"54",53,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"55",54,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"56",55,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"57",56,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"58",57,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"59",58,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"60",59,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"61",60,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"62",61,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"63",62,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"64",63,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"65",64,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"66",65,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"67",66,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"68",67,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"69",68,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"70",69,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"71",70,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"72",71,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"73",72,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"74",73,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"75",74,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"76",75,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"77",76,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"78",77,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"79",78,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"80",79,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"81",80,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"82",81,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"83",82,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"84",83,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"85",84,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"86",85,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"87",86,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"88",87,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"89",88,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"90",89,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"91",90,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"92",91,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"93",92,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.61051,1,95,4,0,4,0,0,0,0,0,3,3,1,1,0,0,"True",1
"94",93,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"95",94,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"96",95,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"97",96,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"98",97,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1,0,95,1,117,0,60,58,0,58,58,59,0,1,0,0,0,"True",1
"99",98,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",1.4641,0.8,95,5,1,4,1,1,0,1,1,4,4,1,0,0,0,"True",1
"100",99,"[95]JKAxHBGGaHMfmzqPIkJCQIHKNkQMqyNFpErCmanGuinbukbFplniNbfJgAllDFPDDeIsRpxnQwMInHvPsayuohMbzebGdqb",2.14359,1,95,7,0,7,0,0,0,0,0,6,6,1,1,0,0,"True",1
"101",0,"[125]JGqBdCADFdcrjKBChsinsfiqRurquRGmxjinqtLvyuMAAhoAEDIrfHJivKjdSsLKoxGrcHwfIcMsfqPFEuqRInJzovtLOwMhhEMCHexjfIBCcuQQtSAGumkGFsgxp",1,0,125,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"True",2
