genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[68]HtdcoDKhlHFgGbzqHJCKtjELIuGALyjKBhyBEEubKLduiEFeKEDqGofaxjrxDhGccezF",11.6415,3.44141,2711,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 1
"[100]ConprJzarahfscfpdGjoLxeeECdcHcocqEneEncKGglAnhBcCGljmhCutFGridFBIvwreeGHbuCEbfiipBonedeGzncsldkxgFiu",86.7362,18.1899,2596,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 10
"[87]atcHoJoCrKjHhoqsGCBijhfvkkxicagqxcIHmBifvcnzCIBDosiFGezaLAeHwEabHlvACCjszEtEnscIwfptcdC",11.6415,2.44141,2647,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 100
"[110]oewjGHoJdlnDCGEAKgquCLkIpadqqAcBmJKyIuniJucumCDogtmdLwgmdazJnBtirzGlciiJBCHsgHfiedizyeyokzEqbnmKitaaEagjiepztd",5.96046,4.05176,2657,1,7,0,7,0,0,0,0,0,9,9,2,2,0,0, 101
"[126]dsvaHGoCozzKHCljaxAuIoGzFwnCCqkCnzBzbqfBujtLhmJlfwahGDmJEqDjlcsErjLAbgKtAihAudAvGrgljpqBpBiGfAmLaiCLqtKJIjtsbiDHAlvnuagschnaJv",11.6415,2.44141,2693,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 102
"[92]HnpJvHobJaoqDcAbGHFhldwszHrGyGwvEKpsgxmocmaFEFAAkGCaclkmfkiJjwqpGygEqkabczgxDDhLlctiLAhBdopi",7.45058,3.44141,1234,1,8,0,8,0,0,0,0,0,9,9,4,3,0,0, 103
"[106]hAFBueCbyEsfEoDKiAyoispCGEpkHoJdCeCcIByforJavrFkqFwHdthzmJxbokHqaInblmjJknrykuErvuBHKhfoyGLaAphEughxJJIEko",5.96046,5.96046,2644,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 104
"[88]yBcHoJoqcegHraBdGjgKvsDzFEHCrAatuLIDuxubJABHCBKHEhFjdlGoJGHppropeLCCGJsCAvJLKjInLJaHDvdl",86.7362,55.5112,2905,1,19,0,19,0,0,0,0,0,13,13,2,2,4,4, 105
"[95]kncDdcmEkBBiudDuDFrBCuHzhicuHkeEHmoJcoCogzxHarswdcmsthyjmusnKgutwGhfoLyjcBjzaHckyocJcqhBvbzcdAF",7.59645e+06,3.05176,586,1,70,0,70,0,0,0,0,0,48,48,8,8,14,14, 106
"[100]veCKhhEjzEjmcdBJtkqendLgFJtmypADBEGgEimAyfwDGjdvgttvwzdkpcBogzIcjgJzvzsrmrgdjByHEeHoDtKxdtGoJHlqdvBE",11.6415,6.96046,2525,1,10,0,10,0,0,0,0,0,14,14,3,3,0,0, 107
"[67]HwDtoJHoqFyKJiFFEGyaqBockylaLabHcgEfHbmqxDhdrHpqLdFlaIEouwIragboiJd",9.31323,5.76837,2573,1,9,0,9,0,0,0,0,0,18,18,6,6,0,0, 108
"[73]AufGDCDGlHvipsFbfjBoKlcasaweCjurfCzjDkqJlBztJgfxfcjkcbpflenEjpkBcfHFaGoJs",11.6415,5.76837,2785,1,10,0,10,0,0,0,0,0,18,18,5,5,0,0, 109
"[104]gzpfEHoJoqaGAAFjKEAAlGqbnhhDkxzHBlGcycekFrHqHgAnzCiqtlxICftfwmGoqflfEfEjhaswLapnhnwCdonJIfjBJBiCmBgoBnAj",9.31323,3.05176,1467,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 11
"[72]BoJFHnKtwxzHoEFhGCCLoedsFCxfIrtBxLiKrubDDjjyrDcGzxoiuoCwCpHyKbfqsFjCylze",11.6415,4.76837,2731,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 110
"[99]HzvhoJGHBcoCDzBKEzCBawrtegEqdlBdLfAAyqmGclfnfqgLaBfnjnxkfvuiKbgwFkJtyzrzgxBvvfDxqJkCxsukxlcCLGyaAeo",108.42,44.4089,3172,1,20,0,20,0,0,0,0,0,14,14,2,2,4,4, 111
"[90]iDJbEhhpriDhKvfjcHnKFHiqlicElshGigrqboobnHgjjteAvsxxhzEjjyhBdAihIrxwuinieEmdaegtjalyyByidk",11.6415,4.8147,2773,1,10,0,10,0,0,0,0,0,24,24,9,6,0,0, 112
"[110]lmhwHoJrrGoqgFDFhtxopsveckkrjDhknBKeetnnrHbstruaaEcErGzdlDLxJyFuqlFBDksADIwLgtnadyHqyIdreaGihGCkebJppmyfxisyAc",9.31323,1,1326,0.909091,11,0,10,0,0,1,1,0,8,8,2,2,0,0, 113
"[107]bzHHGoJopfKzHqawmyrGqzCKLAsFKKCcxbvrnhhDfHCfnqtzfBvDgglcAbFhlyIpHxqwGttcJoKecjpHlmjGmFaIKwaGlckzqBcycEAwCcu",11.6415,2.44141,2672,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 114
"[99]pJHcGyoKqFCsyodHwsfCHFhrenwJwLIfjnxbmsfCigiknjcruHwjynzkfjAskCEKmzhgdafuuEmrDgaesewnCvBrIlxbvfurlfv",11.6415,3.44141,1401,1,10,0,10,0,0,0,0,0,43,43,16,11,0,0, 115
"[105]HbGoJtHxoJnBoKuhBeEsDitFhurxuzhzHkasrjHktAHDrCbFkibJFHntHcoLrcBGyihqgzJnCvmfoGkIdoyAownAkisHlEBIyjGqGsegm",86.7362,15.5519,1973,1,19,0,19,0,0,0,0,0,34,34,5,5,10,8, 116
"[84]AtHyjmcnGhkxHEsCfDirxaFfFnEIhhFgdxcocEpHaoJqcpbwkEpygkblzbeaaKmbDivolgsiElAvzrdvyiEc",11.6415,2,1017,1,10,0,10,0,0,0,0,0,96,20,6,4,0,0, 117
"[91]jxlwGhnoJdgHoqKqbomcmtpbDDnpKFntgereiLlEdtjLvHtrpubpniiitKtHvvsFkbsvpnhdHcycayDfyDaxzCjHuey",11.6415,10.3132,2719,1,10,0,10,0,0,0,0,0,39,39,14,9,0,0, 118
"[101]BfFfbHoJoqylKjxHGgqFDCeCHFGbveqvxmakoywqpnqvbttrtfjvEHHKltjtfhyGKCAKDrkblqmFutxzHguocKstuhbJuEojfFHmK",11.6415,2.44141,2614,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 119
"[92]rgshiwHoJoqudszKsgxvrisndhsHhGoFqlArpxKKbbgJztuFaqqCIbzHebjJIepgJjtzdsqymsiEcrIrvntqFzxjLawz",11.6415,2.44141,2711,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 12
"[101]jAovyywEGwoJEGhnxDmrnGodAgkeHmHoDlkFkukKcsbvyExgffDDbeoDJiuvvroyrwGirdCILaoihqyfasCJCAmAmkDmjwAvhkHin",11.6415,9.31323,2795,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 120
"[111]ufjHoJoqFKEGqLjJAuBwcBHIpcFezABLiusEKwEtlnKznzGGjqBkbwkLrKkuikarsgCEsBtBdlFDlLgFxudJGyfztACtzqAxepaywKvnxAGaopm",7.45058,3.44141,2625,1,8,0,8,0,0,0,0,0,12,12,6,4,0,0, 121
