"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","did_repro","seed"
"20",19,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"21",20,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"22",21,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"23",22,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"24",23,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"25",24,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"26",25,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"27",26,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"28",27,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"29",28,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"30",29,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"31",30,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"32",31,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"33",32,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"34",33,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"35",34,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"36",35,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"37",36,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"38",37,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"39",38,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"40",39,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"41",40,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"42",41,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"43",42,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"44",43,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"45",44,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"46",45,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"47",46,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"48",47,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"49",48,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"50",49,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"51",50,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"52",51,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"53",52,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"54",53,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"55",54,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"56",55,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"57",56,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"58",57,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"59",58,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"60",59,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"61",60,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"62",61,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"63",62,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"64",63,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"65",64,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"66",65,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"67",66,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"68",67,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"69",68,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"70",69,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"71",70,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"72",71,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"73",72,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"74",73,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"75",74,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"76",75,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"77",76,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"78",77,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"79",78,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",4.76837,0.875,73,8,0,7,1,0,0,0,0,6,6,2,1,0,0,"True",1
"80",79,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"81",80,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"82",81,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"83",82,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"84",83,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"85",84,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"86",85,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"87",86,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"88",87,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"89",88,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"90",89,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"91",90,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"92",91,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",3.8147,0.857143,73,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",1
"93",92,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"94",93,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"95",94,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"96",95,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"97",96,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"98",97,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",9.31323,0.909091,73,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",1
"99",98,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"100",99,"[73]abyopKGGxorhHFogqnhjJCChbkcACEhtBngCjdjaIdislEmnDIBafgxFFwoJLqDvagdfDcJuI",2.44141,0.8,73,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",1
"101",0,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"102",1,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",9.31323,0.909091,110,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",2
"103",2,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"104",3,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"105",4,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",3.8147,0.857143,110,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",2
"106",5,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"107",6,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"108",7,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",3.8147,0.857143,110,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",2
"109",8,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"110",9,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",3.8147,0.857143,110,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",2
"111",10,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",2.44141,0.8,110,5,0,4,1,0,0,0,0,3,3,2,1,0,0,"True",2
"112",11,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",3.8147,0.857143,110,7,0,6,1,0,0,0,0,4,4,3,2,0,0,"True",2
"113",12,"[110]jEoJjhHDHnKuFHnxGhqlvdAeGzBcdBIfqBjweDCDjtIFlGBcKejtiGCghCbqnIFJDuDxgleJqAfoBCgiaIujBhwwnidbteDJpyEjnHIFKjqcvJ",9.31323,0.909091,110,11,0,10,1,0,0,0,0,8,8,3,2,0,0,"True",2
