"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"2",1,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"3",2,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",2.9,0.666667,38,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"4",3,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"5",4,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",4.9,0.8,38,5,0,4,1,0,0,0,0,2,2,3,2,0,0,1
"6",5,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",4.9,0.8,38,5,0,4,1,0,0,0,0,0,0,5,4,0,0,1
"7",6,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"8",7,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",4.9,0.8,38,5,0,4,1,0,0,0,0,3,3,2,1,0,0,1
"9",8,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"10",9,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",7.9,0.875,38,8,0,7,1,0,0,0,0,5,5,3,2,0,0,1
"11",10,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",1.9,0.5,38,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"12",11,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",1.9,0.5,38,2,0,1,1,0,0,0,0,0,0,2,1,0,0,1
"13",12,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",2.9,0.666667,38,3,0,2,1,0,0,0,0,0,0,3,2,0,0,1
"14",13,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"15",14,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",9.9,0.9,38,10,0,9,1,0,0,0,0,5,5,5,4,0,0,1
"16",15,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",3.9,0.75,38,4,0,3,1,0,0,0,0,2,2,2,1,0,0,1
"17",16,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"18",17,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"19",18,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",1.9,0.5,38,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"20",19,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",3.9,0.75,38,4,0,3,1,0,0,0,0,3,3,1,0,0,0,1
"21",20,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",4.9,0.8,38,5,0,4,1,0,0,0,0,1,1,4,3,0,0,1
"22",21,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"23",22,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
"24",23,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",2.9,0.666667,38,3,0,2,1,0,0,0,0,1,1,2,1,0,0,1
"25",24,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",1.9,0.5,38,2,0,1,1,0,0,0,0,1,1,1,0,0,0,1
"26",25,"[38]kGeAcbaHBmgGoKqJCwIGxnLvrkAsylqajikseb",0.9,0,38,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
