genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[67]GaHoJoqmvKHoJcHfnLiyJhiGmCyEqCsFuEoquGkqfbzvBwLjomDtAhEDCpDznjjbtHq",7.45058,2,2651,0.9,10,0,9,1,0,0,0,0,360,11,179,4,178,3, 1
"[87]voJGHqLvnmvcjfJJxyGpFEvzoGeLhihtoCDnvfnzDjtaBgpbCGdGwpnccozAlmKLcdEqhffHujecsjdAvHDicGn",2.44141,3.44141,2518,1,3,0,3,0,0,0,0,0,12,12,0,0,0,0, 10
"[79]zGoJHqwayCriubxJcAbiJgduwLsItdxpEHLGmrostKLxboCnHzieLFzKpciAGoyIGxGkbqbGhLvjkFr",2.44141,1.95312,2580,1,3,0,3,0,0,0,0,0,3,3,0,0,0,0, 100
"[115]nuFnnxgDaunKnEHoJGHCFwoJdxLFClHpDcLEiLFJKntkECinqKvhaeDzDulCjkzCIhkvcgcvnqiELnuxGEIkhvACqKcrdpgsygcyFAbxbprfyJyDFkt",4.76837,4.76837,2651,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 101
"[103]GffxrHlnpnKJnuGCiGnarhdjxqswLILGirubAnkybtsltCrisfuxwgsyItsnmbyaBgesgitxByErHwnGeBGGqHIiEoxotuaGHyswwpk",3.05176,3.05176,2706,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 102
"[97]omAJsGcajHoJCGcxlqixjksewqJmvDBCugLdscKueysIidqjIzrtdELcBatCfLclubKkazeABkJuxGHCFemwuFBIywqKjuzbu",2.44141,2.44141,2635,1,3,0,3,0,0,0,0,0,3,3,0,0,0,0, 103
"[96]ygscfoJvAyFHoCoasrkKHoJLFJEgGACBgDfciBGmFgHIIuwKonxbEidxogbdIamEGzGFmyGdbHttbidFqysyBcxoLrpKvcbI",9.31323,3.8147,2684,1,9,0,9,0,0,0,0,0,5,5,2,2,2,2, 104
"[137]GbwzzupIpzjHBoKJotGCmtumxfhnphfmjFDcAJmFzFjBLmmHkzKokdvbvrBlFpjIclskvBCkAbCxqcyKnaDdAteEypKwmrFmzzhfhajeFBfwErFctBdjJhhBtJrxkACafIfzKoyln",3.05176,3.05176,2603,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 105
"[127]jHoJfoqKwHpFoJiEoDwsifFgyLJEhGjlqzjBdtwnsJyJatlfrKCplubbeFqnHjIiACtBoqmDgGdIJzpgdyAbEsFotGxnlIKgHkyEqAxynnvwmJgLinDrCaGAqovkBij",7.45058,4.05176,2630,1,8,0,8,0,0,0,0,0,20,17,4,4,8,5, 106
"[93]GlHoJoqBmAKJrLtGqnlJolKzrnfurvFnbbsLzbxpctrCJLEpHyxHbAnlozlmaFBElbKLgzDnHwrHgwkcspcufIkybHcbp",3.8147,2.95312,2568,1,5,0,5,0,0,0,0,0,10,9,3,3,3,2, 107
"[96]JJkolkHFlGqJKFLCawIgFglmdAHBChArEmLHrKgtmiqfGJvKoqgygvarfiHGkcrExbjuaLgDICIkKbqHcckpLjimHyuKasEt",7.45058,2,2782,1,8,0,8,0,0,0,0,0,8,5,2,2,2,2, 108
"[104]pofsJmKcsfGHoJqeCpBrpKimoDeHpopjIzllwGbwBaowuweCiqyoCEpawkCbzDxlntIwtvDtLeAlgtxnKzieiclarLAamxfBdLspGFou",3.05176,1,2604,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 109
"[119]fytHoJEoCKLlJuGlqsFdDfBFCLCnanKIioctECJdBmeocAxspbboevhnHdihfvzxJJllziBwlnjIgxpemdrBxlvbmoxDBwFeuKupgnBwoqpJpbBGJrdAamH",4.76837,4.76837,2705,1,6,0,6,0,0,0,0,0,4,4,1,1,1,1, 11
"[89]AuptoJHGCkajJzgfrtnoDCJwbExzAyGptIGHAfHFsrdKDqeGafcJAiwlGpLEsompkEFFAnorcxdJAdnpzHzajBLeu",2.44141,3.44141,2590,1,3,0,3,0,0,0,0,0,7,7,0,0,0,0, 110
"[117]AGoJHAjyHtBEgKFJeJFEGoauoeqmCBIwEBeKqwvnwIHpooDzKbfkvnnkbDqlwnruxbjhEJpkvqrsdaJwszkaGHLtLhwFJgjKJLcDHfAydgydHlrylyAIJ",3.05176,1.5625,2486,1,4,0,4,0,0,0,0,0,3,3,1,1,0,0, 111
