genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[102]gGszezEnxzigbrlrsCbkbccepqazjBEAHoJoqckHrfbhKijixrtreoHkBuelFJtyABmbdmHGDtGJsbptjiLJfJDGBnxGiCtyxzbyIm",16384,2048,2470,1,13,0,13,0,0,0,0,0,10,10,2,2,1,1, 1
"[102]zowcAjjhgjeEEyqLzDGGAtJhebwigJjydxsxiDcAlxkpxDBoKdmrosnsnelfBpluxaEmHoJoDHnuCctByEGwHKnJAnxgprJbiyupBG",2048,17,1191,1,10,0,10,0,0,0,0,0,31,30,9,9,0,0, 10
"[97]sDdEHHHdoJmdGfoqKnJmJtHGoqeLJJCodhFAtDrdAEzpKwBEpxjCsbowuCkFIcJBDJuIgEEnChkHhJDuHvElkyHnGaBFAmCIu",4096,128,3125,0.923077,13,0,12,1,0,0,0,0,10,9,1,1,2,2, 100
"[107]AwtADhlioBkHlcoJqhijweHKJoLBJHBnpKGxbGeoHHqFCxhFjmABkHdECxEiHsFrvBhcbnJwFAHbKgholhffiIhlFkqxvBqrEgHobvmfobh",4096,64,2730,0.933333,15,2,14,3,0,0,0,0,13,11,3,2,1,1, 101
"[98]zxvGgFdlgeHudJFGoqdDuEzAlIifwoccLgCcrKkiDiCxffimbtdwtKLurcuEfDzasJGCHyAixLcAvlcouriusAfagHkGoLkcqz",262144,9,916,0.947368,19,1,18,1,1,0,2,2,18,16,2,2,5,4, 102
"[97]lAoJHEpmlfHobqiaAnlAzukeGkFcFKoAkuohEiHopLdkGHhiqJCBpwyEKFcHvBxwKJcvzrDBfkaIviIxCmutzyswknxcmitjo",524288,17,2081,1,18,0,18,0,0,0,0,0,34,34,4,4,11,8, 103
"[97]uHlfGCuvlziszupzBJxnAyltoayIhvbmvKlcIzCGgpGlFyfjerlgEgDpqhLDbdJElrphHcvopyoKEbotyzyrxopjevBrtssho",2048,2,1214,1,10,0,10,0,0,0,0,0,9,8,2,2,0,0, 104
"[99]xsvFzrpglblbkAsepuokGAeFwxFAbxHxoJyyrrAjcuwABcoDjanfxDxExaaovffDHKloyHiovihxojpspxoKfyEarFklpvrmcGf",2048,33,1522,1,10,0,10,0,0,0,0,0,11,11,3,3,0,0, 105
"[101]wfCxtIKuwKKwpBAFBGtbcemKblekHCtiyKpkslBwlJDjemxkolhFlpnvojkhzGcpufbHoJKliyHGHwvcvgBFwDaIJioLJuemGequk",1024,1,3399,0.909091,11,1,10,1,1,0,1,1,8,8,3,2,0,0, 106
"[99]zEzaojFBzpqHczoKsitBcpsglcbBdvdAgEehuxffEwckyBHvfuEtdbyowEdlAobebfoBpeLyFeyugnFaHoJqgILbgEqazGJEqtH",2.03704e+90,8.79609e+12,745,0.746106,3210,814,2395,815,814,0,814,814,830,830,1566,751,814,814, 107
