genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[72]HOLbuRioOfGHNJPgCjryRrPmFBNzaJyItLSyFmamLjwbOpKkscQLtigipeqAzDELSqnOcbbz",512,4,2962,1,8,0,8,0,0,0,0,0,7,7,0,0,1,1, 1
"[80]PqsRKHGgQJSBLHdjCulhIFGAMlcHQrRHjHdGhDCtIOQcOBgzfvHllGouRSKgSLqAygapkEdDhbnurpxw",7.30751e+47,1,3419,1,158,0,158,0,0,0,0,0,54,54,59,59,45,45, 10
"[105]aMumHGNJSBKSekxRRjvuntQywnyRAvgtQbuemSNzBbEEdfSdnRHCxpQfpMhGOJRSIoaxicMPhCRhQKSFljrCajpdeiznFpadKPcvnxEqt",524288,1,3101,0.95,20,0,19,1,0,0,0,0,8,8,12,11,0,0, 100
"[132]MGnMvHNJfGSKBCeMfFdHndGIyuHMfRQHGRiqensepccendvlwxsGhaoGOnkbvvPEnsqvNuqKkqMytiCNgIbDfPAtaldJLdLQdPnHxgGzERQGbIemjkGSvPAOzbrzqrMCfEIK",1.07374e+09,1,3127,0.967742,31,0,30,1,0,0,0,0,14,14,17,16,0,0, 101
"[124]vcMCJSANjjFxixctELKzDoMLzGlzCuLcMgDCPKzmguvIoIBBoSyrAtsmpklGjGwmBdxqvJBRoxPOkHsDpjzMFyHwNExonNRyofmBtbanlfvSBRdyPJxcHRLxRyMG",6.71089e+07,4,2945,0.962963,27,0,26,1,0,0,0,0,13,13,0,0,14,13, 102
"[86]HSLHRaqIKHSGqSKpvrPMwcvwgQxjlmgkdnSmmCzvSlyjnGnLSfkLPbmkAnvAcLEuqayLBfeyAxfLoBuixqQdJE",3.40282e+38,2.02824e+31,10022,0.803828,209,41,168,41,41,0,259,259,259,259,259,259,562,303, 103
"[126]JGqpAQMGSrQhFqGACqjEtRKhuBDcgyGDdsMPGfkwvuRHJtnxnvmwSiddspBloLsDSxrdywtaIoCKoqftfKSyaJhaIjROspwpCvyStfhebrunbuGIxDuxjDhhLpnPrH",4,1,2640,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0, 104
"[104]ywHMLzGvbxHoJbGqDezzHltISxaLyAJzofSaFKqBLLxlrgCJykhkMSswGERxbNHOmSoCEkMkzRvsdxdaGwPQpJifQEIbCAGCMGvDioCn",256,5,2880,1,7,0,7,0,0,0,0,0,7,7,0,0,1,1, 105
"[94]vicFHRLHOqDeSIjIjMDJGCMIKHoJCoFaSdRHtAERvzdvxxQMSCekLQeHOkyCribenvcvGhuIMANyqrjcyeEzOMvbFHArHE",5.44452e+39,4.95176e+27,11353,0.804651,215,42,173,42,42,0,42,42,57,57,42,42,116,74, 106
"[102]jcsHNJHRKqIHcLGqaKQBnlBmnderjqsnvdgIkObfxmqtEMChcrNnMIGwAzzdHShntLtohHnAzisNdsxjmQLBxrrSJsEgabjyaaBbbR",8.50706e+37,3.96141e+28,10912,0.801932,207,41,166,41,41,0,94,94,117,117,196,102,94,94, 107
"[104]HRLmrGpwHMqJECPERhqzBBKxBkoKSvOFNkKEdrNLLfzsKncqyqODSgjrQlGwjppPRPMPLjDqDnvPeyqtvDENchnfHdrlScPrIMOwIqql",1024,3,2865,0.909091,11,0,10,1,0,0,0,0,5,5,0,0,8,6, 108
"[40]RduHkcdNJHfMfKGBbEDsREcmNCQJsNzILekHcqIL",3.86856e+25,2.95148e+20,12053,0.783784,148,32,116,32,32,0,32,32,48,48,68,36,32,32, 109
"[132]vkmgEtHoaLHMDJqJRqGIKqzOtAtfzQidlzvOeQFzllLdjntyiBfjAKaFubOPuMiwOBJaFuEEtpLpLCbMrAOdKmdwKwSfmqeLjDAEeQgfPpvEjBjOQtovsPQgellCdMhzbAIJ",4.15384e+34,3.09485e+26,13904,0.806452,186,36,150,36,36,0,36,36,54,54,36,36,96,60, 11
"[78]qDLDEezkEwNJHRebcLHDLhcjpoBEqBHkoljMjmPiKNjDeCPDqftDtFQPcLcKtFjouQvOtOIpPxGIKH",1.26765e+30,1.20893e+24,12003,0.773481,181,41,140,41,41,0,170,170,197,197,170,170,355,182, 110
"[66]SJaiJhwtrjgnwQgoNxNAENpRuDdEqapzyxkKKtpGLrLNvgyJHSkfaKHNGqfbaILqmP",2.65846e+36,1.58456e+29,11539,0.794118,204,42,162,42,42,0,42,42,58,58,105,63,41,41, 111
"[66]uSzxxiGbKHPIRCMLHOqeJvbDewwHOqxeqiFCprzJHHMimkLPNhROgGgiGzxDfSlysL",8.11296e+31,1.54743e+26,9982,0.807018,171,33,138,33,33,0,118,118,155,155,261,143,118,118, 112
"[91]yGNJHRLqgqrxgpGuyaobJzwwGtENIdvgFemzIjtvhGerlFoaDztvbKgsOloyiMxEbKfKNKxdEoxtAdzonESQbHJBtwI",1.04858e+06,4,2997,0.952381,21,0,20,1,0,0,0,0,9,9,0,0,12,11, 113
"[118]rbveRtzlESJNtoHJAawqzthoQCjzDisaqObgdbMaOHaFKGdhzSQNdBcqGGQAwczdNDnbaLPDGDecICiwefHaHbMKoDnaDtbHNJHPICHERbzshuvshahPiD",2.72226e+39,2.07692e+34,9738,0.933333,150,10,140,10,10,0,45,45,133,133,190,145,124,124, 114
"[70]rDuNRFonPKsHGNJSMrBKECmfsgEDhNbhrtRMGqavwaiutyHjLRxAKhuBkkzbAoQynzuAqn",1.04858e+06,3,3067,0.952381,21,0,20,1,0,0,0,0,11,11,17,14,0,0, 115
"[78]gcFRKHRqnaDGDIQDLHqaJHoJCGGaFjqdKcNzbBbQpLwrzCBeQuGlLiDJyAQiBxobhywHuqFirMliLu",8.50706e+37,6.33825e+29,11904,0.799043,209,41,167,42,41,0,41,41,65,65,103,61,41,41, 116
"[106]mOvtpGeEvHRLHMDJqSpiIOqIDQtKScQDhcDcJHKGqaDjttupEkjOjcvGKQziDjqfDnqjJAypwtosOvKStucpagpJjCeRKascLqkrgDBgba",5.0706e+30,4.8357e+24,9538,0.788571,175,36,138,37,36,0,36,36,49,49,36,36,90,53, 117
"[102]oobxgQJGHSrGKFCiIMpPGsxxdDbeOjOpJJrxPNbJamIidrbfnuDmaaMoAGPbLNMBgjEjwmPJlroyiOpddcoPPEKBcdJdwjsmkcikrI",524288,1,2957,0.95,20,0,19,1,0,0,0,0,9,9,11,10,0,0, 118
"[44]hfRahacEFaqSpHaJHSLHqaIKGqLkbJomghCNLxKkbnxl",2.72226e+39,8.11296e+31,13134,0.785088,228,49,179,49,49,0,107,107,126,126,107,107,216,109, 119
"[117]dFHMLoJHNJNSOqGIKCigdHrDCOzgzfCSDoJJqLFGFEOFHzAxfSPwQaKSKGcsLNExekMAxFaFPOgGvdrHRmdhCEoGmhqbeRasdILkdkRCxcjoymsKNKfFv",2.07692e+34,9.67141e+24,12863,0.792746,193,40,153,40,40,0,40,40,65,65,40,40,88,48, 12
"[84]usNJGHoSKBCAfnbOEGgafnIGpgauHCfSCADeGibHtssOpkRFmsfjEFcPmCIGqNACfENNAdCfCLyjMrkbLEPR",4.1943e+06,3,3142,1,21,0,21,0,0,0,0,0,12,12,19,16,0,0, 120
