genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[112]veqacjEuHdHmalIwqIbrcehAKldCraBfnGPpFdwonSJGdOceJoOyddjeNdndOJenEdgMwmvuOShSARLvAcsnmkrwrihtetxlpJrnrOipJHRKNJhG",1.04858e+06,2,2916,0.952381,21,0,20,1,0,0,0,0,11,11,11,9,0,0, 1
"[94]HOLoixvPGfhQxGHoJFqfskhcLfrnDPjpzxolmfxnpCqghSixlAycqrFGvDriSthnvdfvQxyDmSrSOkAjOfjNOqaHbmEwvn",256,4,2799,1,7,0,7,0,0,0,0,0,7,7,0,0,0,0, 10
"[94]jcuHMLHNJqhIKqczhmCunGzELnMuRQOohkzHgSjAfLixEjlPuEaRPfmrxbRzJaGFuJSKsISPOznNtvQbEbvlGtFFxrGcPy",1.36113e+39,2.65846e+36,14295,0.734545,275,73,202,73,73,0,73,73,70,70,72,72,133,60, 100
"[97]wcqILqvlrLsKIDnkjvCekBNacELHOqMIxNJHoqKHnaFPGDgdOoNtBefgLtuFSrwOAjKzpjPIqDcFpslEEQCGuFAPyapOIwpsD",5.1923e+33,1.20893e+24,10049,0.813559,177,33,144,33,33,0,118,118,144,144,177,136,200,121, 101
"[57]GHcNcJomoKgEqDzCOvzfNbzbICzJkjBKPkPIEyEArcnwSltCcsArlIufL",2.8823e+17,4.29497e+09,6391,0.835294,85,13,71,14,13,0,13,13,29,29,43,29,13,13, 102
"[79]AMudxvbCEkMascFHhpMrsMpsClnaEMJAvdjHfJccjHbBzvGLBOdHPCAnakGpFFIgyDFczHbNJMGSmKB",262144,4,2979,1,17,0,17,0,0,0,0,0,11,11,6,6,0,0, 103
"[90]HFHRLAoJHRaqIKSuQHNCflLfEiwAhQureBabLCNdNnnlsmeuMPKPygmyzpQadERAMiBsfQqicLLwLdnJpxHoGHNGGb",1.85267e+78,1.54743e+26,5339,0.752437,513,127,386,127,127,0,127,127,120,120,126,126,267,140, 104
"[100]mHMKHOGNJPDqIDaftPvfLqjRDfSwSRzzIIQAqdEeQxEegOnIPLGLEmuRbyErsCMhejsrmPnmrutEcQNKyAIdqvQeLPzwunbbldkx",2.59615e+33,3.86856e+25,6090,0.775,200,45,155,45,45,0,86,86,94,94,187,101,85,85, 105
"[112]kFBNJHMLHqGIKHqLqoExIJxlMyDrvDlPygDyPlzmzOJyDEovjCLhxhLQghNyIwPlyaPgidcJftJqPIECeKPqNtmGwsiyQJbqHQtzfNClgrnGjgll",1.70141e+38,3.16913e+29,12150,0.788991,218,46,172,46,46,0,150,150,162,162,150,150,312,160, 106
"[95]bkshcyOkyFebOCcfueHRKmHNJGqiEeEPjdgwsfwqKRNoJuzkEpCprNzEiJfxjRrCjIgmbdpikDnjoktSmlewSmuSMgCbcQM",65536,2,2911,0.941176,17,0,16,1,0,0,0,0,9,9,8,7,0,0, 107
