genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[90]BCiodlSerQrkKsfjwaQaKHqJHCysxwcRkxHMMjCdEHjivJaMqMHQdujbIENDNadnytFkHlyutesdSFQvKRSyzlpIei",1.18305e+29,1.18305e+29,3260,1,518,0,518,0,0,0,0,0,198,198,320,320,0,0, 1
"[95]jobbrjefnelCdbHcpeaRSRacbbffGLDaftasJHcSvdKCOBNIorQgCrgajydeKJjrakfPycfKqNROfcrhGFFuthuklmxCMmN",1.18305e+29,1.18305e+29,3343,1,302,0,302,0,0,0,0,0,282,282,214,214,109,109, 10
"[68]QcccacdabacMsbcccbPcJQuwccefEbbudbdccHcoJHsbcccdddacccdfBPcLHckccckS",1.18305e+29,1.65608e+18,813,1,2954,0,2954,0,0,0,0,0,1066,1066,0,0,1888,1888, 100
"[100]nnPfccCcJhQcccjoickyHcmiAehiBRcKRaccgcPLPcuzcmFkkaSdRyNMqcawFcjzqOFlgetvwQcfMpJODcfCikcArKdEEcemOkfl",1.18305e+29,2.48921e+06,289,1,904,0,904,0,0,0,0,0,332,332,0,0,572,572, 101
"[89]BCvqvBwwmDKKoaAtxCBdxJHuttQSphSwHPnbhmtoCCvSCoGlpQwsBAbBaHmwnbIRwbatHzPLqJqdxMjrDMoPOobpA",1.18305e+29,3.57556e+26,2743,1,2592,0,2592,0,0,0,0,0,889,889,0,0,1703,1703, 102
"[107]klbyckiewcofpcQcccjcScckvcaeccbcNccnkccltecJsvHczFcHcbicqctMcxbcPxBcpCdAHlHhecoxczwccbwAccImOviBLsEQNwcBclz",1.18305e+29,7.07475e+07,144,0.713089,955,274,681,274,274,0,274,274,530,256,0,0,425,425, 103
"[100]NDjeANcahhEwfCccnySRvwRPcAcwcHmtcndpnPczoncfANqvceapQvdcHcxQuuofBnPcLclxcoCjReSJclHpyoaoLaAFcclcccNG",1.18305e+29,7.74518e+12,262,1,80304,0,80304,0,0,0,0,0,26773,26773,0,0,53531,53531, 104
"[100]SwziREeFIEBCQFOADafyEBQEsHPKJRcPBmqEfdtHchcRdeccccbeGocLqcJqastaEDzxOuJghBrdztBIMhCpckRnxfdgbocbERsx",1.18305e+29,9.19311e+19,1265,1,490,0,490,0,0,0,0,0,192,192,7,7,291,291, 105
"[98]PcyDcPoaycrcRclHhcOcNQncOJcBiccbskjucHcOcCwcveccegccMccxccchrccOcPEcLxvsncbzccNgAuDcaDcucaccceuccn",2.07011e+18,1.99136e+06,180,1,188,0,188,0,0,0,0,0,114,114,0,0,74,74, 106
"[105]QvcgpcevMQGHxzcPwocpBRBkctccadbDcNcLcknFOEdcFArclaAOcKcDcEtNciHOAPLNyQbkQjPQRmccOnExCchEutJQNxQeyiolccrHy",2.36364e+13,9.58807e+09,293,0.992806,139,0,138,1,0,0,0,0,330,323,168,168,22,22, 107
"[80]neAEHcgaFabnKyEPdKfuHRaDKqDKfiENNakEdPGJqxldukMbbtLOdfDIgamkrgasLxRFqRosrlDsGdoD",1.18305e+29,1.18305e+29,3401,1,909,0,909,0,0,0,0,0,326,326,583,583,0,0, 108
"[99]vNJwkvcPcIBcOMklHcrNrPcKcaRCofnrHcyJcgrcBpHlbuOFrcHcNGtbccFcjEfQCgELSCnHSxkypqsyIyPcdQiiSjBzyclRgxO",1.18305e+29,1.18305e+29,420,1,307696,0,307696,0,0,0,0,0,102763,102763,136353,136353,68580,68580, 109
"[97]csvwccaycccccHoGcckccAscwOJeHctcFozqicaOkCHcgbcccccxMHroSEccccvccHgcvmfDecrccbcctPcqcOcnKchcHtsOR",1.18305e+29,1.49814e+10,147,1,3264,0,3264,0,0,0,0,0,1118,1118,2146,2146,0,0, 11
"[92]icaahCAoaapnABLQIDnkhFaowEhybNowxNHwjsirfGaeMFtLkmoCNbMLHSubfdffecfddxJQHoaqwcSqwRQKxFmsDRah",1.18305e+29,1.01623e+28,3127,1,631,0,631,0,0,0,0,0,251,251,0,0,380,380, 110
"[101]vvHcckJjPccSjnqccpsioJtBccCcHcuscOuINlEQtOpCcjcrcOMNGcjcOlxKyxkjiccFfwcgumPBetytcteeocdcmxwcccesoyPcv",1.18305e+29,5.6598e+07,159,0.606049,5455,2149,3306,2149,2149,0,2149,2149,3306,1157,2149,2149,0,0, 111
"[100]AchccccPcxDcqccmewHPKQylaecpwhchcccEyctcFqcbedcwHpckrDcicOBDzzohcjROkcdOEokNccdJocmpbhccycmQbcbcccct",1.18305e+29,1.29943e+12,163,1,555573,0,555573,0,0,0,0,0,184905,184905,370668,370668,0,0, 112
"[99]olcxDayPmPQMelvPGHKijcfdpacksdaoeMuFcfFjcofmHEcSzevPJvfcaNcsnQadbabbfcccIQcccCPmJnabsARNvnPcQvicemd",1.18305e+29,1.18305e+29,655,0.998715,778,1,777,1,1,0,2,2,471,471,694,692,0,0, 113
"[98]mNchalxsccEyctLHjmctchwccnacMsNcuevFQcGlHRGMRIPmcFcmMKcmgcJccnccwHcnzBQvanfcdBeczfOCcqbQzcHslNcIcG",4.21688e+08,1.01958e+06,202,0.988889,90,1,89,1,1,0,4,4,157,156,6,6,76,73, 114
"[94]HcSofeRKPdNvccbcaHoaJaHjNLNGvdcecfbdbefdFcPpqQhIdnfxczyqjcENdwPNMzoeCzybyubbeoJHcficcDeDNKOCpx",1.18305e+29,1.54235e+19,887,0.998818,846,1,845,1,1,0,1,1,323,323,523,522,0,0, 115
"[91]cmcvbwcfcwcHcnoJHcnKEccpdfjMczBccjScmQcjSiALmNBeDNEGFzySIxtGJQIqcwDpLkRHwILfEvjocRPCAcrRBbn",1.18305e+29,8.47915e+17,291,1,514,0,514,0,0,0,0,0,213,213,301,301,0,0, 116
"[58]fBpneBNzxvyEvshwgRaxhlDfjfldfgnbHvHQDLHPbqJGqtAJqnbCmiOJyG",1.18305e+29,1.18305e+29,2823,1,310,0,310,0,0,0,0,0,301,301,0,0,324,324, 117
"[88]sicNIHxazcnDGFrzDcfPcvjFDfEleHcCccQkzPcLcbisQcaagQfczEpcblOJEccgOclcHBccRccQdicOJMDacRsG",1.18305e+29,4.90909e+09,259,1,562,0,562,0,0,0,0,0,229,229,0,0,333,333, 118
"[99]SRsfhwdovNaFQEwFHBcDuSiBlcuahjDRJHFFLJfhdDqNRDLfkJwHcQffwncLqcJqDyuqfILitqccgvkzsbkvOFhEHtLgdRbodmQ",1.18305e+29,4.12234e+24,2891,1,948,0,948,0,0,0,0,0,357,357,0,0,591,591, 119
"[87]RxjvkcAoBuHOJHQDLGqzeumcRynCPKBxvHCHtsJxsPbEwEOwaoSxMeLfzOmpFvGqPtgNRoQCjqHtPsvepsSIaIy",1.18305e+29,1.18305e+29,2832,1,299,0,299,0,0,0,0,0,135,135,0,0,164,164, 12
"[101]HcqJHcFCmplgDjqbFwqAgmOgDDhcfDPghBMtcqApOcGJJfJgAOohmzGdakBDEruRkibzwtjvDzxzgjppaeadcouKCafiAMLcAkIpo",1.18305e+29,1.27029e+28,2986,1,565,0,565,0,0,0,0,0,226,226,339,339,0,0, 120
"[77]CwbnpDARhFmbeJJxHOJHnPLqdBCMdeRdIpaPzJDKNIiwEJnsJiLRIzvOarEEKfBQcSSknuSpDOwdE",1.18305e+29,4.16249e+27,3521,1,1320,0,1320,0,0,0,0,0,459,459,0,0,861,861, 121
"[83]rNtGnHejczaQcawOcJhHERbsPKvcOJHRecIDajwqQAfEetFNgprqMQolBCKQjHOSycScNrclRqcchLrHcpw",1.18305e+29,2.40992e+19,509,1,778,0,778,0,0,0,0,0,299,299,479,479,0,0, 122
"[69]PJHEcSqJjONCmqlawyoPiCrItKriBRHkdShrQdxRtPxIdQvzOPnSLHQcbGSGqjnKdGzhK",1.18305e+29,1.18305e+29,3197,1,305,0,305,0,0,0,0,0,272,272,0,0,354,354, 123
"[95]xccQcrHccbcncccccPAcHdcmccMcKwjcwdcCeaplcJhNGaeccycgccDcmcHczbpggnaHmjnHacqIjdQHHKcmxcrPcIccvgs",1.18305e+29,9.68148e+12,156,0.793393,8204,1695,6509,1695,1695,0,1695,1695,3922,2227,4282,4282,0,0, 124
"[96]dRxSaQAKMcPHCOihAcJAcoMccIqQkQMnBcKSEkyojFcPBycyInPdFEecKcubicwIQtNcOmhcuccmcnHQfmStccOJoQcHCcck",1.18305e+29,1.04967e+15,264,1,328,0,328,0,0,0,0,0,149,149,179,179,0,0, 125
"[101]gkGzudQudjbpSzsefmwxogEtvHNsEclcrnvinNzjQljFwcShcOJHPLSGRAamQBwnoNQNltaxBtbuacskqbfcjroGGckzRjnkRldjH",1.18305e+29,1.18305e+29,1809,1,300,0,300,0,0,0,0,0,139,139,0,0,161,161, 126
"[77]BbuNeGEcePLHqJHDcqaHPeiIeDElHkqJgpJRHhuGzrtQAsryxKkBoeNGpkgglcqtklCzIbdRSKEqk",1.18305e+29,1.18305e+29,1917,1,329,0,329,0,0,0,0,0,763,763,0,0,980,980, 127
"[92]gcwccMhqbvxcaulmOupxBylcdtcrvcujjcbxbmclhccHcucmccPyocaKcuDdcgcczcEkcwcccPnnBBcHcmcSFNcJMLnG",1.18305e+29,1.19851e+10,210,1,7160,0,7160,0,0,0,0,0,2409,2409,2863,2863,1888,1888, 128
"[101]qeSqrffsnmtyMDblBFbFogdmdeMoJhpnPEIGsQdChHwyMxeKqcFmvKihrCaIlLjSxtpaeJDkSMmlDrcQaeOzfuPcKHcqOcpdcdHJb",1.18305e+29,1.36397e+27,3030,1,1779,0,1779,0,0,0,0,0,657,657,1122,1122,0,0, 129
"[99]lfrbicfvHODKqOqsLdBOJGqfeDAPPrQEEdfCAjtBkQiGzyApISGrAHOsHphqoleBGiOPSxaRllsKQlkOdhFRIwSmxICrxgkEAqD",1.18305e+29,1.18305e+29,2912,1,299,0,299,0,0,0,0,0,411,411,504,504,0,0, 13
"[103]cccoOcQeIbwdEvaCNccrcckcbctBzraSccPJptMQjcFehDgccAkjxcBcHwtccrDcfLrciiccclwPMrcehwtycHESczuoHcHckrOMpQz",1.18305e+29,18367.1,221,0.846774,744,114,630,114,114,0,114,114,253,253,0,0,491,377, 130
"[72]HGEfwcSJjqeNBkvzLrpMJfKRHaifuBNwgSKDPPPAHshuvfisrDrdwazxESejqJvuKAGKcHSJ",1.18305e+29,1.18305e+29,3450,1,304,0,304,0,0,0,0,0,282,282,326,326,0,0, 131
"[94]coNRxccHcccvlMccPchcccqdccDccecwclcOcJDcPcRccbpKHeFoccczcclaxciccccHchdcSzfcxcccqmcctcauBcccBG",1.18305e+29,3.88938e+06,126,1,475,0,475,0,0,0,0,0,192,192,283,283,0,0, 132
"[95]DiccHmuMpFNicctccccAMLQajCdcFNAakPicccHPLdoDCAgrcccFCccHvbrfccEPSlhsccveRzcetEbcoCccJvbOscccHcP",1.21018e+13,3.96553e+12,206,0.992647,136,0,135,1,0,0,0,0,84,83,0,0,52,52, 133
"[99]hJoHcFSvcKCmEjdhHznhnBrtKMgMiIxHSPshaEQGNsSOCKNhzPtrCuCscoepsdeFSLhNeLnBqnmePqqAxkSCmgusgqElSyBuMFD",1.18305e+29,8.72938e+26,2802,1,1225,0,1225,0,0,0,0,0,438,438,787,787,0,0, 134
"[101]jdaHmcRyccxuoKeHSucbQfpFpcaacOJCAfedLASgcpybCMaqNSwmdFjbGxxttPCJehprdgyjEHRlkclHteccccbceecccfQnmcRaJ",1.18305e+29,2.22276e+17,523,1,4661,0,4661,0,0,0,0,0,1580,1580,3081,3081,0,0, 135
"[102]ecpEocEcaHcskcsMduccsttzajpOlcoFqeccictCcAtsOcIElkuccHcczcwvcPctNeaFQecccecdGgPlpcccbcBjPcLJgwdhMkncNG",1.18305e+29,6.65306e+11,224,0.692989,157359,48310,109048,48311,48310,0,48310,48310,84710,36399,0,0,72649,72649, 136
"[97]cFRctzfQRcEcjcONLcHcxzzcPcGdQeEyRQPdrPcpcccnccKRccaRHcsMJcFBpzgERbRcQckojPHcnAcNcIFPcLlOHxsoHjoHw",2.01076e+09,1.72723e+08,255,1,95,0,95,0,0,0,0,0,60,60,1,1,34,34, 137
"[97]iSccjmMKcmHcccgchccrtfccccpccbRcPcLccicmDECccccFckrCccnrcRKbccpmnttfgjwfxcHccNcGccHncyDkJQcceFocH",2.75164e+14,1.19851e+10,140,1,148,0,148,0,0,0,0,0,90,90,50,50,8,8, 138
"[101]xheHlSzkmcJnqgEcHLnRPDcwmgQHdeetEGpimAcrpcKjxcRdchtRopchQfcqbnccotpaccFcbbMgFBajAeRNmNrHcwPcLyfRQDnJA",1.18305e+29,1.03954e+12,367,1,661,0,661,0,0,0,0,0,259,259,0,0,402,402, 139
"[96]tHcoJhctcccccjNaiHcNcEcscndddkrFcqrSGybcaecFSAgcKqbSDQdvctvjSmiIPGHtcFEcuacgQdexobmorKcuhOcmpdfd",1.18305e+29,1.19851e+10,415,1,1204,0,1204,0,0,0,0,0,468,468,736,736,0,0, 14
"[96]acdCJHMqDQGwIaASrCySIceQgQcIpKGqNFqQOtHtvRBOBRnCGvDlngHHSNODicgiwyDAGubyDNbvyPnliFaBlxtPLHbPbLpa",1.18305e+29,1.23388e+19,1435,0.792422,1821,378,1443,378,378,0,378,378,906,528,0,0,915,915, 140
"[97]lHcuLcsccFwdcwFBOyQefGQcaPOIJCeCcckNqcoSNEcuvEcfGMtwQccClcOnHQJmjccpecKtFHcpPSHzyqccycRcJmgvycQIr",3.29787e+24,2.15904e+08,268,0.769231,468,108,360,108,108,0,108,108,262,154,0,0,206,206, 141
"[100]MRAPHQhwlNCcckcRQbRHoLwecbekccNdnozvfHPBtcFePQcJCbNrkccHkaedpeJSapccuFdlajcccQsucfcFhKCAkHCllmJwAIlz",1.18305e+29,1.03954e+12,447,1,1311,0,1311,0,0,0,0,0,477,477,518,518,316,316, 142
"[78]HcCItfJGozJPPnwGmsjEfoJQKHBSKEHcqwluSCyObtiaxInvnIMdwcBApdepgyzopcMKJcJvumPsPB",1.18305e+29,2.61284e+21,3115,1,978,0,978,0,0,0,0,0,334,334,644,644,0,0, 143
"[65]wcfOfjHcSwbddbfabeebcefEkcbFKgqpsLeHqPSHkotFulEaksPtHlPcfJHRaCLkf",1.18305e+29,4.79903e+25,2950,1,358,0,358,0,0,0,0,0,152,152,69,69,137,137, 144
"[101]oiqccccHOpcLryBcScSazrocOzHRQoHcmccypccwBRcHSjBSmmcnwcDlEscowQqcJQMxPGtsgCcttDoGcmczpIPlvhMstrDcxNcpJ",1.18305e+29,1.49814e+10,258,1,421,0,421,0,0,0,0,0,178,178,0,0,243,243, 145
"[99]cdGMlcbBfcuRADfckFNouDccExJifcHcnccIHBeRinachPcKSvHEmMNIcOcmcLjMglMxcecscCjzvbSAmnJzMmEQrcsMDLpAdyG",1.18305e+29,6.19615e+12,328,0.740095,631,164,467,164,164,0,164,164,360,196,108,108,163,163, 146
"[93]cREtqccyccQAcyhmdRORctccencHtcvoQJRcEkcepzHcRacfyiccckcccRcgQccbcbcccFDccqcPcMLHCScpcicFclcjG",1.18305e+29,4.95692e+12,195,1,1254,0,1254,0,0,0,0,0,424,424,0,0,830,830, 147
"[97]xBcccheMkcRkdRcMHccAMcPcKFHOvcckJzchSycccOGPcCcOyIPAMlcAclccMSzHcfNcPAcDcLccuscccrujcdgkuvccaQccG",1.18305e+29,1.29943e+12,156,0.813559,1298,242,1056,242,242,0,242,242,636,394,421,421,241,241, 148
"[95]CDOKNeobJsjHyQJNlxIpEELmCnBxsGoaPCDkxdHcOcRLqJqfzlozpcRotrdySbyvtshDzlRvHNikqPKFoIIksuNGBFmlOBF",1.18305e+29,4.12234e+24,2859,1,940,0,940,0,0,0,0,0,356,356,0,0,584,584, 149
"[95]iecBGbcnOccAOCcrccOqeccJabHgccEtNncMlFscauHNkcLdcaNccHpHkHcPpObncfANrQHCcCcScancvucckDeIiycCABk",1.18305e+29,169.407,179,0.872774,1179,150,1029,150,150,0,150,150,403,403,0,0,776,626, 15
"[102]FAGHcPcLqJSeArrqspNSMfkdCOsQtJjwDEQPIMtlOCQkgOPQgdcepraBAbINGIHDdAhqFfsqohOhLeKKMyLNBxmrreHGksyjPoSxfK",1.18305e+29,1.18305e+29,2842,1,300,0,300,0,0,0,0,0,130,130,0,0,170,170, 150
"[103]DLHCwctsrggQPAQDqgMpeEufhpCHjAyIvlLDktOiwePriGwzcvOLHphpbbkjcSQJOocHkQFPJBccvbQcccziceHcifcQccxjccvcRcg",1.18305e+29,6.65306e+11,396,1,441,0,441,0,0,0,0,0,187,187,0,0,254,254, 151
"[104]BceRMtbxcehccFcSNcMccGAPcncHbrwEclrMbmctfcBcDOyccucPLcpcccycCcjMJFccBcscfgymuccccfceclayHntclrgacbcPLczc",6.19615e+12,5.6598e+07,139,0.992593,135,2,134,3,0,0,0,0,146,138,0,0,80,80, 152
"[100]obcEMcSLeMcahAcckcbcgencbHcBccctccrAOcJvcoemHcczcQdcbffccfccRliSacPcKNcbmHcoCGyicccStueccccjdcobckya",1.18305e+29,1.18305e+29,298,1,3.82374e+07,0,3.82374e+07,0,0,0,0,0,1.27447e+07,1.27447e+07,2.54934e+07,2.54934e+07,1,1, 153
"[98]lGQcDhNglfzcccrEOFicuFmHRvOHOPERyaeotDcctbcRccccObmpvEcFPOpKPFmkcJhvcnbcHkBcRKNcvxcccRcccuqHppnirG",1.89091e+13,8.92959e+10,328,1,136,0,136,0,0,0,0,0,84,84,52,52,0,0, 154
"[99]sENQOOppFHOEykEEiiiuvpeNcicNGOMscOAcpwOaRJhHumacNIcOJcRSNPzcsHRlfOPLPctAFhcqcuuEceKPcEmRrmeRceDiRku",1.18305e+29,3.96553e+12,294,0.74114,649,168,481,168,168,0,168,168,365,197,0,0,284,284, 155
"[92]SNduJHqJHqjJqpCbNKlmOFxSJohbJRSHDPeoMNAAtcNsfKPnNaqQnBwcRCQxzKGaqgsMzKFIIdriGiILdLqIIuctPLHG",1.18305e+29,1.18305e+29,3065,1,301,0,301,0,0,0,0,0,151,151,0,0,150,150, 156
