genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[119]jgazHGoJGqfKqEdDitLxbjknfnyqfKLfiDKghFurAbjifxFbxnqnAFebapgGAiyqIpFJIetKpBDGLyyJpssLFJblKwrjGLivlLvvfkotlGqKagGwGclpbmi",5.96046,5.96046,2680,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 1
"[97]ruxetecjfiGucwibyFxpfGvlHmBoKiGfBpmHinJECuvzmAyrakvjsypiEwvpDLilCkvmdAtyJsbBpvzBfKBlAkyxELGKIlGKD",11.6415,4.76837,2706,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 10
"[84]hcseHsptdunKHwGqzdbDlFhJCweruCLjufgdiuAunejHsughaszlzmdCnrCvwFffmCzGsmbeBvyvKborGpIe",11.6415,3.44141,2588,1,10,0,10,0,0,0,0,0,11,11,4,3,0,0, 100
"[101]DFDtmlHoJoCAKFEGqgInErDzAeeECEzrFwhAqGHkakhuhltFGKJekKbxChmrgDjdsDKbkxCkLzmgGzIvkwDbaaKxplCfDqaBdpAio",9.31323,2.44141,2565,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 101
"[104]qoCyGfBxwAgKxBuGHhmcqmGuJFCzpiKnEacsBLzpFGufdkKcfLHHqbwfvoyiEaIiDJeDbnlFDyEhiBfLCwdGtbLpIjyvuFgxyeLHkfug",11.6415,2.44141,2593,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 102
"[59]wHBwoKoxocJGHEBChLzlcGAcoJgAKEomfpjiyLcGDzHGleLmunGzjaltaql",5.96046,3.05176,2649,1,7,0,7,0,0,0,0,0,6,6,1,1,0,0, 103
"[88]uHlnKmrplaoJfmolHqaiuGqepLqKasCFrarDHGDDfaguchBoqxDkzFtLbmphqddKltDitlsboAFtxscfCGiiGKxK",11.6415,10.3132,2608,1,10,0,10,0,0,0,0,0,33,33,12,8,0,0, 104
"[109]xbHoJoqDtzKgcGqwifnIlgFCxhhtaiolpxximsFEnDzhmEAyzroDsGBqxqBevgmzyvwaqnsknEdpybDjjtJiEcwEfKBaidgGisKtAyxbJnyaI",11.6415,5.96046,2590,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 105
"[87]jtzegcrHoJoCyKnvoJoaHgGqEuCEoqdmgqsnmpwfbAuICjfzHBeriiAzdyiiahrpjDBACJJLswALGonBdriKerz",11.6415,11.6415,2699,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 106
"[105]wGHbGallBEcjhHmnKHGnJGfqeDBGpJGLeDLKJxIsclsGJbocHpIGjFcysrCndyACdlrqbIJlKJyImoIgnqAnyBCbbgGIBBvnipdwuDrFs",11.6415,5.76837,2685,1,10,0,10,0,0,0,0,0,14,14,4,3,0,0, 107
"[84]FAnswHoJmoqzegKGHyhlxGinBEBBcFCDKlrqDIonKyIvLevhiyxawEssKimjtBIcCLfJujippaAInkwfbJvy",9.31323,3.8147,2618,0.909091,11,0,10,1,0,0,0,0,8,8,3,2,0,0, 108
"[98]qDJHcBnKHxGCaceiqqDJEAHBHcniqJzqFkjltxyCpvqhqriLFLtgsewwDAemjvKBCbaHFgfdDmkhGEwHbJDdAurHoklICKdrIm",11.6415,10.3132,2692,1,10,0,10,0,0,0,0,0,16,16,5,4,0,0, 109
"[89]GohcnJtHcAoKbBHycgGFCDJCDBCoLxsjstBKysyveIqfoopIKEgaucpdpzjuBEzJzJjnsHobuwgnkeGfnnrFHJblu",11.6415,4.8147,2568,1,10,0,10,0,0,0,0,0,12,12,5,4,0,0, 11
"[93]suzksrdouvGiiAHhoJgoqDvyAgnEKqdLwezpCIzujsGkqliaLoAkqGBbopKwFfdgDrdcicnmwJFFElIqqltzDEngaDbjL",86.7362,15.5519,1878,1,19,0,19,0,0,0,0,0,22,22,3,3,7,6, 110
"[113]rBfHoCKJDAfayBrJEGqjDmHcHeniFFmacJpJnHGqwptJxtwEqGCkvcizdLtDaxduHCEJgtchHyretCyyCavuLmygudqHgBKmsfLHevjytHhCdqinC",11.6415,4.05176,2706,1,10,0,10,0,0,0,0,0,16,14,4,3,0,0, 111
"[86]aHExlnKvvjevnkxJFyADbHcnhzroKwHpJninfcEEHwcDDFgsvjofIHdhDxJkByIjtGblakmLcLCfvizpLmGHhq",652530,36.5271,2503,1,59,0,59,0,0,0,0,0,49,49,13,13,14,13, 112
"[87]qHcganKJgpbbyozByqAtGDreJHoqwGDquLhAFzFHdBdEokBayssiGmpdpcnDqpjAJiBdhiJhfoAmGLuGEIHCvii",11.6415,2.44141,2543,0.916667,12,0,11,0,0,1,1,0,8,8,1,1,2,2, 113
"[88]HoJyfosbBoKbyowiHEHpxgkoooxhhHynopKldHzohiaoJdHHqaogDfDxazsxxhEnblnFfhFnoekLpjhhkwmiEHca",522024,2465.19,1973,0.983333,60,0,59,1,0,0,0,0,37,37,12,11,11,11, 114
"[101]kDynutmaeyHEoDpBKBqwKuCDGhoJCyjIDukosvvhAquLBIsiqlhemDamyDErkAcLuGEIIGeokwgiHBxBAIjoixbwjHGntsguGnFoh",11.6415,10.3132,2619,1,10,0,10,0,0,0,0,0,24,24,8,6,0,0, 115
"[97]xmwHtHoJoqxneedpscrffKhdJszyHiHpghFoJEEGCguAKqkeGAoeLDbLlvozzveldAKuGAkmylDppHzIyjxdAwGBHrHdHnshy",11.6415,1.95312,2686,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 116
"[103]fldwsHoJoqKczbFgfEHGaAinJHoCFLqrjExzeHwaHcBaEayzEjLzvcoquFykhvGFihmbBGrDejKcoBjctKclzzLlBCEvrxjjeIeaAwE",86.7362,3.44141,2838,1,19,0,19,0,0,0,0,0,16,16,4,3,4,4, 117
"[79]zHxnwaAmoCgKmewfmrtGclgkwlEhGfGGFoJaycFHCKHuIBrCwtciinhCabvnuIFnFHjLjtDyCwhuuaL",11.6415,4.05176,2659,1,10,0,10,0,0,0,0,0,19,19,5,5,0,0, 118
"[93]DnuBmAnJHnKaGHCzuatpsdkxbFKGctkbqjGDGKlnEulEgnisbFrFltoaKIekmbHjFqjEuxbLlBnvkkmtdAiovzzhiqvyx",11.6415,5.76837,2739,1,10,0,10,0,0,0,0,0,20,20,6,4,0,0, 119
"[98]AksHoJAoCzmxKwnJFEGqlsLLFHEDHianLzmeeEcLynbrwneDsrCdDyAhJbKBiKcltwFgwwiotjjIyiezhfyFrAIEsdgugKqmvE",9.31323,10.3132,2613,1,9,0,9,0,0,0,0,0,21,21,6,6,0,0, 12
"[74]hHoJbBHcttHaoKohJHcFosGqFEhEjmCnjlndiibdFxEjuBdbDuCgyfKkJgGAwsGJIlemgsagHB",11.6415,4.05176,2703,1,10,0,10,0,0,0,0,0,20,20,5,5,0,0, 120
"[86]tmGiklscvyAfFzceynKnGGltEDDhwnxplfHKqCvGnrsHoyIlxzctFpHxeAnHihqJpBDvHGuywcBHsbyzLbeqIu",11.6415,5.76837,2747,1,10,0,10,0,0,0,0,0,18,18,5,5,0,0, 121
"[71]EpJHwEzownzkEHminKdDJsIkppLjspvGHrBFzqrtIddxhqEzCpygJcCwFnfHhqbswBLKbfD",11.6415,3.8147,2587,1,10,0,10,0,0,0,0,0,8,8,2,2,0,0, 122
