"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"2",1,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"3",2,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"4",3,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"5",4,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"6",5,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"7",6,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"8",7,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"9",8,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",3.05176,1,89,4,0,4,0,0,0,0,0,2,2,1,1,1,1,1
"10",9,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"11",10,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"12",11,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"13",12,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",3.05176,1,89,4,0,4,0,0,0,0,0,2,2,1,1,1,1,1
"14",13,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"15",14,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",3.05176,1,89,4,0,4,0,0,0,0,0,2,2,1,1,1,1,1
"16",15,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"17",16,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"18",17,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"19",18,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"20",19,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"21",20,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"22",21,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"23",22,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"24",23,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"25",24,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"26",25,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"27",26,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
"28",27,"[89]BoJrHnumqkAiKGHwrnLGJnvGHGCLLfFpmwIqlqdcEGgqeeAdDklnKybdJmutGfevaBEsspbxFCupwebhsdqFdFeKn",4.76837,1,89,6,0,6,0,0,0,0,0,4,4,1,1,1,1,1
