"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"2",1,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,2,2,0,0,0,0,1
"3",2,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"4",3,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"5",4,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"6",5,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"7",6,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"8",7,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"9",8,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"10",9,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"11",10,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"12",11,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,2,2,0,0,0,0,1
"13",12,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"14",13,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"15",14,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,2,2,0,0,0,0,1
"16",15,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,2,2,0,0,0,0,1
"17",16,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"18",17,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"19",18,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"20",19,"[25]HcGocJFnKzwijAusztzhoxrzH",4,1,25,3,0,3,0,0,0,0,0,2,2,1,1,0,0,1
"21",20,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"22",21,"[25]HcGocJFnKzwijAusztzhoxrzH",4,1,25,3,0,3,0,0,0,0,0,2,2,1,1,0,0,1
"23",22,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"24",23,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"25",24,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"26",25,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"27",26,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"28",27,"[25]HcGocJFnKzwijAusztzhoxrzH",3,1,25,2,0,2,0,0,0,0,0,1,1,1,1,0,0,1
"29",28,"[25]HcGocJFnKzwijAusztzhoxrzH",5,1,25,4,0,4,0,0,0,0,0,4,4,0,0,0,0,1
"30",29,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"31",30,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"32",31,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
"33",32,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"34",33,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"35",34,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"36",35,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"37",36,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"38",37,"[25]HcGocJFnKzwijAusztzhoxrzH",6,1,25,5,0,5,0,0,0,0,0,4,4,1,1,0,0,1
"39",38,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"40",39,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"41",40,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"42",41,"[25]HcGocJFnKzwijAusztzhoxrzH",0,0,25,1,71,0,72,0,0,0,0,71,0,1,0,0,0,1
"43",42,"[25]HcGocJFnKzwijAusztzhoxrzH",2,1,25,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
