"","trial_number","genome","merit","accuracy","genome_length","door_rooms","exit_rooms","correct_doors","incorrect_doors","correct_exits","incorrect_exits","doors_taken_0","doors_correct_0","doors_taken_1","doors_correct_1","doors_taken_2","doors_correct_2","doors_taken_3","doors_correct_3","seed"
"1",0,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",56051.9,0.833333,104,72,12,60,12,12,0,12,12,41,41,19,7,12,12,1
"2",1,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",652530,0.855422,104,83,12,71,12,12,0,12,12,47,47,24,12,12,12,1
"3",2,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",652530,0.855422,104,83,12,71,12,12,0,12,12,47,47,24,12,12,12,1
"4",3,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"5",4,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"6",5,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"7",6,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",56051.9,0.833333,104,72,12,60,12,12,0,12,12,41,41,19,7,12,12,1
"8",7,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"9",8,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"10",9,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",56051.9,0.833333,104,72,12,60,12,12,0,12,12,41,41,19,7,12,12,1
"11",10,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",417619,0.835294,104,85,14,71,14,14,0,14,14,45,45,26,12,14,14,1
"12",11,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",14693.7,0.818182,104,66,12,54,12,12,0,12,12,34,34,20,8,12,12,1
"13",12,"[104]PQitANHFwdCcnbubpMrdxwdnaElavRDAaooOalybllQAuiIAEgLbNgQwkbabHwHctcazbqsubNcJHhNzmRKRyMMqnGAHAPbogQGpmgPS",14693.7,0.818182,104,66,12,54,12,12,0,12,12,34,34,20,8,12,12,1
