genome,merit,merit_given,gen,accuracy,door_rooms,exit_rooms,correct_doors,incorrect_doors,correct_exits,incorrect_exits,doors_taken_0,doors_correct_0,doors_taken_1,doors_correct_1,doors_taken_2,doors_correct_2,doors_taken_3,doors_correct_3, seed
"[105]tiMFENHFwBcnvtDOMzyxldsaElavRDkatoOalyolQxMuwIQlEgLQaxQvRbabHEHctcazbquubNcJHHhNwmRKRyMMqnGAHAPbugQspCgBP",1.18305e+29,652530,736,0.774924,662,149,513,149,149,0,149,149,202,202,312,163,148,148, 1
"[103]DcgNHHBHrpPgQJOzNcleoMEvofGbHOKPKPscpjwscEHpbxbgcBCKRruMsttPtFtPoIRIouuAHLprcnmAvoFHrliRFvFNJSmpDPBemtj",1.42257e+17,6.25651e+15,657,0.816547,278,51,227,51,51,0,226,226,456,456,442,216,225,225, 10
"[103]wQjEcnRvPBFQvmocHlsRKtalyFjHHEMeoPqnJxxldwcbxnPdezEDayQjDylqbtBAOHvSmRkojKyqSKntnwckgILcBfdpnMFMFgiPdGa",1.18305e+29,1.02951e+09,675,0.751806,4706,1168,3538,1168,1168,0,1168,1168,1232,1232,2307,1139,1167,1167, 100
"[106]rOkmRcccLAHcobeNQJfBctdcudxdbvbvBOGHRcKqoJvfRaMcrbkOcASOsfyBvccPIqNILMpGzOpktmfGicBfhitfurhwcqSOLIfwxbuHti",136846,70065.9,373,0.861111,72,10,62,10,10,0,58,58,198,193,108,55,58,58, 101
"[98]adPGFPHhBcNAyuhtkgJtkPFENtHoQLlFOtHOzsNOgAwugaHMyFPIOCmewyMjEFMPnbRdRotgszdHtcFRepFwaSKPJQdfifDuLs",1.89091e+13,5.71494e+10,878,0.869565,184,24,160,24,24,0,24,24,97,97,32,32,55,31, 102
"[89]urEGQHlwPsrAgRbRMggOMuknuajkpahQphuEMHPDMFygwpHFHRKNJCocCGFfFaCJAzojMLbukIgIaAiamHfyLqmgp",1.18305e+29,2.89782e+07,995,0.786154,650,139,511,139,139,0,139,139,221,221,291,152,138,138, 103
"[99]uPGHRKibqbJNHvepNQiHOLHMCkjFJPBziqPJfeCBhkdHLacSLHHainnPQnlmtDpaSxjgKooplIAvIQiAGarfHOAgSaiyIeQAHbv",1.03954e+12,1.19851e+10,2711,0.863905,169,23,146,23,23,0,23,23,87,87,31,31,51,28, 104
"[89]HvcEmqItDMsEcxLPQraBfzOSaxnwyzBvIdOaacqCxxJdcErErMnNJPGmkyBHOKHqnNRQIONzErLDNtdqogtdLdjhs",1.18305e+29,5.05397e+18,1386,0.749958,291151,72800,218351,72800,72800,0,72800,72800,72890,72890,145462,72662,72799,72799, 105
"[103]PzaAcahcCRMrfyRwdmjlomQltiaIBEOPvDDdpdKjtPMucKKlrtvnwHNJySABHKbmAwwxlNtfAEQbJEcoKlaedbNjHgHfRbLqtfHpyRG",1.18305e+29,2.6988e+08,837,0.774247,598,135,463,135,135,0,135,135,198,198,135,135,265,130, 106
"[101]vGyBHGMGmSckyBcKCIAPOtcyIKGqwEDQvsHLNOeBSEFJPwGRpvonmAamsuGGHziRsCbSKSADFrPGJLDozplqwuQqcjeNJeQgbOLMo",136846,9.31323,1253,1,52,0,52,0,0,0,0,0,33,33,7,7,12,12, 107
